time,S1,I1,R1,V1,S2,I2,R2,V2,S3,I3,R3,V3,Med_Cost,Wage_Loss,Death_Cost,Vacc_Cost,GDP_Loss,Total_Rate,Cumulative_Med_Cost,Cumulative_Wage_Loss,Cumulative_Death_Cost,Cumulative_Vacc_Cost,Cumulative_GDP_Loss,Cumulative_Cost
32.0,4651656.741827923,63.41579564043024,56.74419665609581,1594297.0981797765,23481407.422021706,661.0183201859254,367.8024510156629,8048071.75720708,10405148.33826347,510.1841937448919,161.4463165953453,3566341.031226185,304149.55093745416,77081.45720596379,33776.44378945563,472343465.5452823,5681363.14014439,478439836.13735956,2233698.1973051955,568845.2625275783,245565.36385889022,8398747669.139633,187484983.6247648,8589280761.58809
33.0,4613170.60157385,71.89446062450861,64.932834766826,1632766.5711307547,23287066.90719095,752.8645179575444,424.7428658661086,8242263.485425216,10319000.24396872,582.4616148045432,186.9075388731297,3652391.3868775996,346783.1431625311,87833.07937985784,38561.015259671774,483740590.8171845,5681363.14014439,489895131.195131,2580481.340467727,656678.3419074361,284126.379118562,8882488259.956818,193166346.76490918,9079175892.78322
34.0,4575258.459028581,81.3793206329576,74.2055991461584,1670659.9560516353,23095616.096276727,855.9328812211143,489.5040159302228,8433546.46682611,10234128.827777613,663.7585707117832,215.9345979875588,3737152.4790536836,394679.26638852875,99905.12692572591,43942.58772411441,494966994.33306783,5681363.14014439,501186884.45425063,2975160.606856256,756583.4688331621,328068.9668426764,9377455254.289885,198847709.90505356,9580362777.23747
35.0,4537911.48354707,91.97162720848496,84.68948258277217,1707985.8553431341,22907009.526889756,971.3972760658434,563.0292049689393,8621964.046629196,10150513.512817439,755.0440291553756,248.96688740703036,3820643.4762659944,448395.625999618,113436.63511678787,49985.28792003574,506025219.2058025,5681363.14014439,512318399.89498335,3423556.2328558736,870020.10394995,378054.25476271217,9883480473.495687,204529073.04519793,10092681177.132454
36.0,4501120.954968359,103.78074829823824,96.52404080297325,1744752.7402425343,22721202.21083303,1100.5312733844144,646.3588472688795,8807558.899046302,10068133.891802123,857.3725550190461,286.4902900230159,3902883.245352831,508538.2379081667,128578.56924534152,56758.9063128916,516917769.07478595,5681363.14014439,523293007.92839676,3932094.4707640405,998598.6731952915,434813.1610756038,10400398242.570473,210210436.1853423,10615974185.06085
37.0,4464878.2604349945,116.92461612037692,109.86237508626692,1780968.9525737942,22538149.6118999,1244.7142728232561,740.6385349340969,8990373.03529233,9986969.71422269,971.8899469851286,329.04120103737347,3983890.354629284,575764.5049410847,145494.57163318899,64339.26992929068,527647108.5676358,5681363.14014439,534114070.05428374,4507858.975705125,1144093.2448284805,499152.4310048945,10928045351.13811,215891799.3254867,11150088255.115133
38.0,4429174.891193613,131.53018279909404,124.87216671966233,1816642.7064568633,22357807.623287328,1405.4377988699573,847.1275827786227,9170447.81133101,9907000.87322798,1099.8390733286801,377.21080734525003,4063683.0768913412,650786.3915406442,164361.73121805242,72808.62835282147,538215663.7457286,5681363.14014439,544784983.6369845,5158645.367245769,1308454.9760465329,571961.059357716,11466261014.883839,221573162.46563107,11694873238.752117
39.0,4394002.439377428,147.73388260285782,141.73676370215804,1851782.0899762623,22180132.544629183,1584.3119570335678,967.208060279348,9347823.935353491,9828207.392198531,1242.5658989687217,431.64963058796593,4142279.392271909,734373.6916613199,185371.37437540403,82256.05235703512,548625822.5334355,5681363.14014439,555309186.7919736,5893019.058907089,1493826.350421937,654217.1117147511,12014886837.417274,227254525.60577545,12250182425.54409
40.0,4359352.594771221,165.6820994762786,160.65632038243533,1886395.0668089157,22005081.058652572,1783.0720376975337,1102.3943226714484,9522541.474987045,9750569.411015062,1401.5256963287702,493.07234239701876,4219696.990946209,827357.3847935691,208729.8756201191,92777.84468171919,558879935.13086,5681363.14014439,565690163.3760997,6720376.443700658,1702556.226042056,746994.9563964703,12573766772.548134,232935888.74591982,12815872588.92019
41.0,4325217.141559954,185.53163851355617,181.84899023140474,1920489.4778112965,21832610.2074658,2003.5852531256166,1254.3430494238603,9694639.864231637,9674067.172027027,1578.2894299417776,562.2628586238253,4295953.275684402,930633.0737973533,234659.48655196375,104477.9622857041,568980314.4099295,5681363.14014439,575931448.0727088,7651009.517498012,1937215.7125940197,851472.9186821744,13142747086.958063,238617251.8860642,13391804036.992899
42.0,4291587.95506226,207.45019989628972,205.5521719213415,1954073.0425659178,21662677.36848785,2247.857591787113,1424.8637982858525,9864157.910122067,9598681.005727623,1774.5503037867247,640.0797194029958,4371065.364249184,1045164.4976444236,263399.1812589108,117468.44934666746,578929236.293673,5681363.14014439,586036631.5620674,8696174.015142435,2200614.8938529305,968941.3680288419,13721676323.251736,244298615.02620858,13977840668.554966
43.0,4258456.998450365,231.61685373898217,232.0238086568104,1987153.3608872343,21495240.230032522,2518.040772603707,1615.9300813653858,10031133.799113499,9524391.316143917,1992.1304587191346,727.4617611457456,4445050.091636214,1171987.111331205,295205.5161952715,131869.88017097316,588728940.1185372,5681363.14014439,596009365.766379,9868161.12647364,2495820.410048202,1100811.2481998152,14310405263.370274,249979978.16635296,14573850034.321344
44.0,4225816.319458271,258.2225141972337,261.543740497316,2019737.914287029,21330256.766563304,2816.4392801454733,1829.690968145152,10195605.103188394,9451178.565952938,2232.9878057726655,825.4340858880167,4517924.012155396,1312211.7243955412,330353.50235507183,147811.81107177818,598381628.979598,5681363.14014439,605853369.1575648,11180372.85086918,2826173.912403274,1248623.0592715933,14908786892.349873,255661341.30649734,15179703403.478909
45.0,4193658.047080375,287.47041107271474,294.4151091632789,2051834.067399384,21167685.21363886,3145.517459730679,2068.483218335645,10357608.785683056,9379023.261337336,2499.2229790439305,935.1143325091942,4589703.401351105,1467028.1883858105,369137.4873030566,165433.24013709836,607889470.0585436,5681363.14014439,615572432.1145139,12647401.039254991,3195311.3997063306,1414056.2994086917,15516676362.408417,261342704.4466417,15795275835.593422
46.0,4161974.388262701,319.5765571555725,330.9658147942927,2083449.069365344,21007484.04256927,3507.9066513644902,2334.8439472615933,10517181.20683209,9307905.936594397,2793.086391794938,1057.719254226981,4660404.257759577,1637709.1236038918,411872.0446210721,184883.07380439938,617254594.9343027,5681363.14014439,625170422.3164763,14285110.162858883,3607183.444327403,1598939.3732130912,16133930957.34272,267024067.5867861,16420446257.909899
47.0,4130757.6245899857,354.7702091431262,371.5500234248634,2114590.0551774413,20849611.93481434,3906.412334851227,2631.5238212666386,10674358.129029527,9237807.138520483,3116.9853729866263,1194.5716046162113,4730042.304501911,1825613.6720345202,458892.8675119958,206320.5987336752,626479099.8762295,5681363.14014439,634651290.154654,16110723.834893404,4066076.3118393985,1805259.9719467664,16760410057.21895,272705430.7269305,17055097548.064552
48.0,4100000.10897016,393.29432098489775,416.5497246796456,2145264.0469841696,20694027.7561391,4344.021271822595,2961.500783304029,10829174.721805757,9168707.410581319,3473.491372809057,1347.1073341376793,4798632.99071173,2032191.2698060703,510557.6648942426,229915.95822216384,635565046.1197792,5681363.14014439,644019074.1528461,18142915.104699474,4576633.976733641,2035175.9301689302,17395975103.33873,278386793.8670749,17699116622.2174
49.0,4069694.2623227285,435.4059855931115,466.3763368679547,2175477.9553548046,20540690.5305914,4823.90859097101,3327.9942985916177,10981665.566519016,9100587.276914444,3865.34719178026,1516.8830983394646,4866191.492795434,2258985.413427554,567247.0536154545,255850.6301546327,644514460.1245725,5681363.14014439,653277906.3619145,20401900.518127028,5143881.030349095,2291026.560323563,18040489563.463303,284068157.0072193,18352394528.579315
50.0,4039832.570269984,481.37686556094405,521.472359936283,2205238.580504513,20389559.414291523,5349.444824957314,3734.48012181149,11131864.660761688,9033427.226156674,4295.474240492936,1705.584077398228,4932732.7155254325,2507637.4238371374,629365.4477861874,284317.90695770865,653329333.8148687,5681363.14014439,662432017.7335941,22909537.941964164,5773246.478135283,2575344.4672812717,18693818897.27817,289749520.1473637,19014826546.31291
51.0,4010407.579839323,531.4936079471809,582.3130724478714,2234552.613480276,20240593.669117678,5924.2028323585255,4184.70556940151,11279805.42248054,8967207.695156662,4766.979772793631,1915.0321061197023,4998271.292964424,2779890.1760601117,697341.9372956322,315523.3737724769,662011624.8023666,5681363.14014439,671485743.4296392,25689428.118024275,6470588.415430916,2890867.8410537485,19355830522.08054,295430883.28750813,19686312289.742546
52.0,3981411.896180333,586.0582413374468,649.408270379354,2263426.6373079442,20093752.636328444,6551.964577514634,4682.7052815300995,11425520.693812493,8901909.05260302,5283.164066951348,2147.1941085674275,5062821.589221462,3077591.780733222,771631.1521910906,349685.3831625639,670563256.5914263,5681363.14014439,680443528.0476575,28767019.898757495,7242219.567622006,3240553.224216312,20026393778.671967,301112246.42765254,20366755817.790203
53.0,3952838.1792963855,645.3885553367355,723.3040478776518,2291867.1281003947,19948995.710119274,7236.727770377945,5232.81747446588,11569042.744635863,8837511.582566066,5847.527556652849,2404.190837409042,5126397.699039873,3402699.2185213603,852714.1131731762,387035.52647926036,678986118.7667143,5681363.14014439,689309930.7650325,32169719.117278855,8094933.6807951825,3627588.7506955727,20705379897.438683,306793609.56779695,21056065748.555237
54.0,3924679.140804185,709.8184550945049,804.5846129178512,2319880.456127797,19806282.31125602,7982.712261694425,5839.700643319195,11710403.275838947,8773995.468057401,6463.77781844427,2688.305907602203,5189013.448216553,3757281.875815182,941099.0555980736,427819.09570613364,687282067.1633546,5681363.14014439,698089630.3306184,35927000.993094034,9036032.736393256,4055407.8464017063,21392661964.602036,312474972.70794135,21754155378.885857
55.0,3896927.5407205494,779.6982918403522,893.8741375630232,2347472.8868500413,19665571.860782485,8794.366202983747,6508.350705853512,11849633.422308657,8711340.77460684,7135.836421010885,3001.9951170671598,5250682.393855083,4143524.9854807616,1037322.2280050942,472295.5361407981,695452924.0197728,5681363.14014439,706787429.9095438,40070525.9785748,10073354.96439835,4527703.382542504,22088114888.621807,318156335.84808576,22460942808.7954
