time,S1,I1,R1,V1,S2,I2,R2,V2,S3,I3,R3,V3,Med_Cost,Wage_Loss,Death_Cost,Vacc_Cost,GDP_Loss,Total_Rate,Cumulative_Med_Cost,Cumulative_Wage_Loss,Cumulative_Death_Cost,Cumulative_Vacc_Cost,Cumulative_GDP_Loss,Cumulative_Cost
144.0,1725038.956477096,397395.1477470594,2624996.540213697,1498643.3555621505,4893227.530073802,3405052.107242628,15819898.625763115,7412329.736920443,1184979.218737098,2747999.4881286966,6806295.591683564,3232886.7014506334,1053311836.2934362,407729958.80205053,181886367.90161842,434264426.2310521,5681363.14014439,2082873952.3683016,64113933888.098274,25000826880.64216,10602054801.715296,65382343099.94735,823797655.320935,165922956325.72403
145.0,1710648.0469775207,381972.6107053776,2660587.1019156678,1492866.2404014368,4849012.967950794,3282985.202126275,16018380.159740971,7380129.670181948,1178190.3435763963,2673667.6938240393,6902403.458963129,3217899.5036364268,1019250981.4702352,394174330.17253375,176957948.8773357,432370420.01250046,5681363.14014439,2028435043.6727495,65133184869.56851,25395001210.814693,10779012750.592632,65814713519.95985,829479018.4610794,167951391369.3968
146.0,1697926.457516204,366947.2782514713,2694095.7966323476,1487104.4675999798,4812245.373286785,3164336.9649120583,16205875.469073707,7348050.192727439,1173873.8893274665,2600808.6793319047,6994496.705410154,3202981.725930465,986040541.9372659,380966931.26446944,172127462.5815862,430483757.172582,5681363.14014439,1975300056.0960476,66119225411.505775,25775968142.079163,10951140213.17422,66245197277.13243,835160381.6012237,169926691425.49283
147.0,1686779.0307293853,352350.6350286386,2725584.7520235144,1481359.582218465,4782419.164232282,3049260.9085043543,16382730.032935962,7316097.894327391,1171839.687606541,2529517.4220102825,7082668.492846281,3188135.397536885,953725537.6593589,368125762.732663,167401205.71291405,428604801.17719877,5681363.14014439,1923538670.422279,67072950949.16513,26144093904.811825,11118541418.887133,66673802078.30963,840841744.741368,171850230095.9151
148.0,1677114.9149271434,338206.8047448693,2755119.251769779,1475633.0285582119,4759064.405732152,2937866.2840772127,16549298.466063987,7284278.844126635,1171914.8031265528,2459868.270556005,7167015.570244021,3173362.356073412,922339370.5879965,355664080.8367213,162784104.2688995,426733886.4203954,5681363.14014439,1873202805.254157,67995290319.75313,26499757985.648544,11281325523.156033,67100535964.73003,846523107.8815124,173723432901.16925
149.0,1668847.600540505,324533.39094402996,2782766.853526785,1469926.1549886833,4741744.5697401725,2830223.760655387,16705941.041883718,7252598.627720708,1173941.8651553146,2391917.540095416,7247637.329857326,3158664.2648919336,891905290.4245293,343590996.199109,158279886.01132265,424871320.34222335,5681363.14014439,1824328856.117329,68887195610.17766,26843348981.847652,11439605409.167355,67525407285.07225,852204471.0216568,175547761757.2866
150.0,1661894.897196011,311342.2724085031,2808596.6116256523,1464240.2187698372,4730054.302232427,2726370.638549483,16853020.677294105,7221062.381923967,1177777.5310813214,2325705.855546885,7324634.984610275,3144042.628761507,862437737.6539832,331912023.30787677,153891236.226179,423017385.4053219,5681363.14014439,1776939745.733505,69749633347.83163,27175261005.15553,11593496645.393534,67948424670.47757,857885834.1618011,177324701503.02008
151.0,1656178.8641100232,298640.3441080575,2832678.400984696,1458576.3907972267,4723617.249868904,2626315.5729825823,16990900.350049708,7189674.827098787,1183291.090745489,2261260.2440377413,7398110.857237223,3129498.807979537,833943558.7094438,320629578.4121115,149619936.82330805,421172340.9253097,5681363.14014439,1731046778.0103173,70583576906.54108,27495890583.567642,11743116582.216843,68369597011.40288,863567197.3019454,179055748281.0304
152.0,1651625.7057222018,286430.20078835456,2855082.3332598377,1452935.7602296092,4722083.968331054,2530042.8353343927,17119940.89916673,7158440.297167805,1190363.1999631575,2198596.001744386,7468167.767211073,3115034.031081373,806423101.289035,309743428.8020436,145466990.45356607,419336424.76400137,5681363.14014439,1686651308.4487903,71390000007.83011,27805634012.369686,11888583572.670408,68788933436.16689,869248560.4420898,180742399589.4792
153.0,1648165.6411099902,274710.76211049996,2875878.2577936524,1447319.3389858608,4725129.926359662,2437516.1315441355,17240499.174618397,7127362.767477782,1198884.7349389272,2137718.3526072362,7534908.50616563,3100649.406288197,779871195.5989091,299251095.6476673,141432730.79802212,417509854.89600575,5681363.14014439,1643746240.0807486,72169871203.42902,28104885108.017353,12030016303.46843,69206443291.0629,874929923.5822341,182386145829.55994
154.0,1645732.7552981,263477.8392559349,2895135.339374246,1441728.0660717222,4732453.621025789,2348682.0053542596,17352926.49306801,7096445.880551921,1208755.7602820902,2078623.917710671,7598435.390201507,3086345.9318057215,754278028.9811953,289148213.30028033,137516920.27408847,415692830.8526341,5681363.14014439,1602317356.5483427,72924149232.41022,28394033321.317635,12167533223.742517,69622136121.91553,880611286.7223785,183988463186.10828
155.0,1644264.8384460965,252724.64424677042,2912921.70557676,1436162.811730376,4743774.809410872,2263472.8520788755,17457567.368622188,7065692.969888044,1219884.6017419803,2021302.0121677774,7658849.880998307,3072124.505091925,729629920.9657426,279428847.8205232,133718836.27453706,413885535.0527619,5681363.14014439,1562344503.2537093,73653779153.37596,28673462169.138157,12301252060.017054,70036021656.96829,886292649.8625228,185550807689.362
