confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
5714,7.77,6.21,355,27.31,70-79,2021-01-20,2021-01-20
5754,7.79,6.27,361,27.43,70-79,2021-01-21,2021-01-21
5771,7.77,6.34,366,27.56,70-79,2021-01-22,2021-01-22
5814,7.78,6.33,368,27.52,70-79,2021-01-23,2021-01-23
5835,7.77,6.38,372,27.58,70-79,2021-01-24,2021-01-24
5852,7.75,6.43,376,27.65,70-79,2021-01-25,2021-01-25
5866,7.73,6.50,381,27.79,70-79,2021-01-26,2021-01-26
5892,7.71,6.50,383,27.79,70-79,2021-01-27,2021-01-27
5925,7.70,6.46,383,27.63,70-79,2021-01-28,2021-01-28
5955,7.70,6.53,389,27.81,70-79,2021-01-29,2021-01-29
5990,7.69,6.54,392,27.72,70-79,2021-01-30,2021-01-30
6010,7.69,6.54,393,27.68,70-79,2021-01-31,2021-01-31
6028,7.68,6.54,394,27.65,70-79,2021-02-01,2021-02-01
6047,7.67,6.52,394,27.46,70-79,2021-02-02,2021-02-02
6076,7.66,6.53,397,27.55,70-79,2021-02-03,2021-02-03
6113,7.66,6.51,398,27.49,70-79,2021-02-04,2021-02-04
6138,7.66,6.48,398,27.28,70-79,2021-02-05,2021-02-05
6168,7.66,6.45,398,27.19,70-79,2021-02-06,2021-02-06
6194,7.66,6.44,399,27.12,70-79,2021-02-07,2021-02-07
6216,7.66,6.45,401,27.20,70-79,2021-02-08,2021-02-08
6244,7.66,6.47,404,27.26,70-79,2021-02-09,2021-02-09
6274,7.66,6.44,404,27.19,70-79,2021-02-10,2021-02-10
6314,7.66,6.45,407,27.21,70-79,2021-02-11,2021-02-11
6352,7.67,6.44,409,27.14,70-79,2021-02-12,2021-02-12
6386,7.68,6.44,411,27.15,70-79,2021-02-13,2021-02-13
6425,7.69,6.44,414,27.20,70-79,2021-02-14,2021-02-14
6457,7.70,6.41,414,27.11,70-79,2021-02-15,2021-02-15
6484,7.69,6.43,417,27.18,70-79,2021-02-16,2021-02-16
6520,7.68,6.41,418,27.18,70-79,2021-02-17,2021-02-17
6548,7.65,6.41,420,27.20,70-79,2021-02-18,2021-02-18
6581,7.64,6.41,422,27.23,70-79,2021-02-19,2021-02-19
6608,7.63,6.40,423,27.24,70-79,2021-02-20,2021-02-20
6645,7.64,6.38,424,27.23,70-79,2021-02-21,2021-02-21
6668,7.64,6.40,427,27.34,70-79,2021-02-22,2021-02-22
6686,7.63,6.43,430,27.34,70-79,2021-02-23,2021-02-23
6720,7.63,6.41,431,27.35,70-79,2021-02-24,2021-02-24
6739,7.61,6.41,432,27.32,70-79,2021-02-25,2021-02-25
6761,7.61,6.40,433,27.32,70-79,2021-02-26,2021-02-26
6786,7.60,6.41,435,27.27,70-79,2021-02-27,2021-02-27
6811,7.60,6.46,440,27.45,70-79,2021-02-28,2021-02-28
6827,7.58,6.44,440,27.41,70-79,2021-03-01,2021-03-01
6846,7.58,6.43,440,27.40,70-79,2021-03-02,2021-03-02
6867,7.56,6.42,441,27.36,70-79,2021-03-03,2021-03-03
6887,7.55,6.43,443,27.36,70-79,2021-03-04,2021-03-04
6912,7.54,6.47,447,27.47,70-79,2021-03-05,2021-03-05
6935,7.53,6.49,450,27.57,70-79,2021-03-06,2021-03-06
6972,7.54,6.47,451,27.60,70-79,2021-03-07,2021-03-07
6996,7.54,6.50,455,27.71,70-79,2021-03-08,2021-03-08
7027,7.54,6.49,456,27.72,70-79,2021-03-09,2021-03-09
7057,7.53,6.48,457,27.73,70-79,2021-03-10,2021-03-10
7084,7.52,6.45,457,27.66,70-79,2021-03-11,2021-03-11
7127,7.53,6.45,460,27.68,70-79,2021-03-12,2021-03-12
7162,7.53,6.46,463,27.77,70-79,2021-03-13,2021-03-13
7188,7.52,6.44,463,27.74,70-79,2021-03-14,2021-03-14
7207,7.51,6.42,463,27.64,70-79,2021-03-15,2021-03-15
7230,7.50,6.43,465,27.71,70-79,2021-03-16,2021-03-16
7259,7.50,6.43,467,27.70,70-79,2021-03-17,2021-03-17
7277,7.48,6.43,468,27.73,70-79,2021-03-18,2021-03-18
7305,7.47,6.42,469,27.75,70-79,2021-03-19,2021-03-19
7321,7.46,6.41,469,27.70,70-79,2021-03-20,2021-03-20
7356,7.46,6.39,470,27.71,70-79,2021-03-21,2021-03-21
7380,7.45,6.38,471,27.75,70-79,2021-03-22,2021-03-22
7418,7.46,6.39,474,27.82,70-79,2021-03-23,2021-03-23
7443,7.46,6.40,476,27.89,70-79,2021-03-24,2021-03-24
7461,7.44,6.41,478,27.97,70-79,2021-03-25,2021-03-25
7487,7.43,6.41,480,27.97,70-79,2021-03-26,2021-03-26
7524,7.43,6.41,482,28.01,70-79,2021-03-27,2021-03-27
7559,7.43,6.39,483,28.05,70-79,2021-03-28,2021-03-28
7583,7.43,6.38,484,28.04,70-79,2021-03-29,2021-03-29
7609,7.42,6.37,485,28.05,70-79,2021-03-30,2021-03-30
7636,7.41,6.35,485,28.02,70-79,2021-03-31,2021-03-31
7663,7.39,6.34,486,28.01,70-79,2021-04-01,2021-04-01
7710,7.40,6.30,486,27.98,70-79,2021-04-02,2021-04-02
7739,7.39,6.31,488,28.05,70-79,2021-04-03,2021-04-03
7767,7.38,6.32,491,28.15,70-79,2021-04-04,2021-04-04
7804,7.38,6.30,492,28.15,70-79,2021-04-05,2021-04-05
7839,7.38,6.29,493,28.14,70-79,2021-04-06,2021-04-06
7874,7.37,6.27,494,28.13,70-79,2021-04-07,2021-04-07
7922,7.36,6.25,495,28.16,70-79,2021-04-08,2021-04-08
7959,7.35,6.27,499,28.29,70-79,2021-04-09,2021-04-09
8000,7.34,6.24,499,28.27,70-79,2021-04-10,2021-04-10
8045,7.34,6.20,499,28.22,70-79,2021-04-11,2021-04-11
8077,7.33,6.19,500,28.25,70-79,2021-04-12,2021-04-12
8114,7.33,6.20,503,28.34,70-79,2021-04-13,2021-04-13
8145,7.31,6.22,507,28.45,70-79,2021-04-14,2021-04-14
8192,7.31,6.23,510,28.52,70-79,2021-04-15,2021-04-15
8232,7.30,6.21,511,28.55,70-79,2021-04-16,2021-04-16
8278,7.30,6.17,511,28.48,70-79,2021-04-17,2021-04-17
8325,7.30,6.17,514,28.60,70-79,2021-04-18,2021-04-18
8365,7.30,6.16,515,28.60,70-79,2021-04-19,2021-04-19
8399,7.29,6.13,515,28.58,70-79,2021-04-20,2021-04-20
8434,7.28,6.14,518,28.68,70-79,2021-04-21,2021-04-21
8473,7.26,6.13,519,28.71,70-79,2021-04-22,2021-04-22
8529,7.26,6.09,519,28.66,70-79,2021-04-23,2021-04-23
8574,7.25,6.06,520,28.70,70-79,2021-04-24,2021-04-24
8621,7.25,6.03,520,28.68,70-79,2021-04-25,2021-04-25
8650,7.25,6.02,521,28.67,70-79,2021-04-26,2021-04-26
8677,7.24,6.00,521,28.63,70-79,2021-04-27,2021-04-27
8745,7.25,5.96,521,28.61,70-79,2021-04-28,2021-04-28
8782,7.24,5.96,523,28.66,70-79,2021-04-29,2021-04-29
8822,7.23,5.93,523,28.61,70-79,2021-04-30,2021-04-30
8861,7.23,5.90,523,28.56,70-79,2021-05-01,2021-05-01
8895,7.22,5.88,523,28.53,70-79,2021-05-02,2021-05-02
8928,7.22,5.86,523,28.52,70-79,2021-05-03,2021-05-03
8951,7.20,5.85,524,28.48,70-79,2021-05-04,2021-05-04
8986,7.19,5.85,526,28.48,70-79,2021-05-05,2021-05-05
9019,7.19,5.84,527,28.47,70-79,2021-05-06,2021-05-06
9049,7.18,5.86,530,28.49,70-79,2021-05-07,2021-05-07
9083,7.17,5.84,530,28.42,70-79,2021-05-08,2021-05-08
9121,7.16,5.82,531,28.34,70-79,2021-05-09,2021-05-09
9156,7.17,5.80,531,28.32,70-79,2021-05-10,2021-05-10
9184,7.16,5.79,532,28.31,70-79,2021-05-11,2021-05-11
9228,7.16,5.78,533,28.29,70-79,2021-05-12,2021-05-12
9266,7.15,5.77,535,28.29,70-79,2021-05-13,2021-05-13
9307,7.14,5.76,536,28.31,70-79,2021-05-14,2021-05-14
9349,7.13,5.75,538,28.38,70-79,2021-05-15,2021-05-15
9391,7.13,5.75,540,28.42,70-79,2021-05-16,2021-05-16
9428,7.13,5.73,540,28.38,70-79,2021-05-17,2021-05-17
9453,7.12,5.71,540,28.36,70-79,2021-05-18,2021-05-18
9486,7.11,5.71,542,28.35,70-79,2021-05-19,2021-05-19
9519,7.10,5.69,542,28.29,70-79,2021-05-20,2021-05-20
9544,7.09,5.70,544,28.30,70-79,2021-05-21,2021-05-21
9581,7.08,5.69,545,28.30,70-79,2021-05-22,2021-05-22
9610,7.07,5.67,545,28.22,70-79,2021-05-23,2021-05-23
9635,7.06,5.66,545,28.18,70-79,2021-05-24,2021-05-24
9659,7.05,5.64,545,28.12,70-79,2021-05-25,2021-05-25
9688,7.04,5.63,545,28.09,70-79,2021-05-26,2021-05-26
9720,7.03,5.62,546,28.10,70-79,2021-05-27,2021-05-27
9744,7.02,5.61,547,28.11,70-79,2021-05-28,2021-05-28
9761,7.00,5.62,549,28.14,70-79,2021-05-29,2021-05-29
9784,6.99,5.64,552,28.21,70-79,2021-05-30,2021-05-30
9807,6.99,5.64,553,28.23,70-79,2021-05-31,2021-05-31
9825,6.98,5.66,556,28.32,70-79,2021-06-01,2021-06-01
9852,6.96,5.64,556,28.30,70-79,2021-06-02,2021-06-02
9882,6.95,5.64,557,28.30,70-79,2021-06-03,2021-06-03
9898,6.93,5.63,557,28.29,70-79,2021-06-04,2021-06-04
9931,6.92,5.62,558,28.31,70-79,2021-06-05,2021-06-05
9959,6.91,5.60,558,28.28,70-79,2021-06-06,2021-06-06
9976,6.90,5.59,558,28.27,70-79,2021-06-07,2021-06-07
9986,6.88,5.59,558,28.25,70-79,2021-06-08,2021-06-08
10009,6.87,5.58,559,28.28,70-79,2021-06-09,2021-06-09
10028,6.85,5.59,561,28.35,70-79,2021-06-10,2021-06-10
10041,6.84,5.60,562,28.37,70-79,2021-06-11,2021-06-11
10057,6.82,5.59,562,28.36,70-79,2021-06-12,2021-06-12
10080,6.82,5.58,562,28.31,70-79,2021-06-13,2021-06-13
10097,6.81,5.59,564,28.37,70-79,2021-06-14,2021-06-14
10108,6.80,5.60,566,28.41,70-79,2021-06-15,2021-06-15
10122,6.78,5.60,567,28.45,70-79,2021-06-16,2021-06-16
10144,6.77,5.59,567,28.44,70-79,2021-06-17,2021-06-17
10154,6.76,5.58,567,28.41,70-79,2021-06-18,2021-06-18
10175,6.75,5.57,567,28.39,70-79,2021-06-19,2021-06-19
10186,6.74,5.60,570,28.47,70-79,2021-06-20,2021-06-20
10199,6.73,5.60,571,28.49,70-79,2021-06-21,2021-06-21
10209,6.72,5.59,571,28.46,70-79,2021-06-22,2021-06-22
10226,6.70,5.58,571,28.45,70-79,2021-06-23,2021-06-23
10247,6.69,5.57,571,28.44,70-79,2021-06-24,2021-06-24
10261,6.67,5.56,571,28.42,70-79,2021-06-25,2021-06-25
10274,6.65,5.58,573,28.48,70-79,2021-06-26,2021-06-26
10281,6.63,5.57,573,28.46,70-79,2021-06-27,2021-06-27
10294,6.62,5.59,575,28.54,70-79,2021-06-28,2021-06-28
10307,6.60,5.59,576,28.56,70-79,2021-06-29,2021-06-29
10322,6.58,5.58,576,28.54,70-79,2021-06-30,2021-06-30
10336,6.55,5.59,578,28.60,70-79,2021-07-01,2021-07-01
10344,6.52,5.61,580,28.66,70-79,2021-07-02,2021-07-02
10353,6.50,5.60,580,28.64,70-79,2021-07-03,2021-07-03
10363,6.47,5.61,581,28.68,70-79,2021-07-04,2021-07-04
10367,6.45,5.60,581,28.65,70-79,2021-07-05,2021-07-05
10381,6.43,5.61,582,28.64,70-79,2021-07-06,2021-07-06
10401,6.39,5.60,582,28.63,70-79,2021-07-07,2021-07-07
10422,6.35,5.59,583,28.66,70-79,2021-07-08,2021-07-08
10437,6.31,5.59,583,28.63,70-79,2021-07-09,2021-07-09
10464,6.28,5.58,584,28.66,70-79,2021-07-10,2021-07-10
10488,6.24,5.57,584,28.59,70-79,2021-07-11,2021-07-11
10506,6.21,5.56,584,28.57,70-79,2021-07-12,2021-07-12
10521,6.18,5.55,584,28.54,70-79,2021-07-13,2021-07-13
10542,6.13,5.54,584,28.52,70-79,2021-07-14,2021-07-14
10561,6.09,5.53,584,28.49,70-79,2021-07-15,2021-07-15
10575,6.04,5.52,584,28.47,70-79,2021-07-16,2021-07-16
10599,6.01,5.54,587,28.56,70-79,2021-07-17,2021-07-17
10628,5.97,5.53,588,28.59,70-79,2021-07-18,2021-07-18
10649,5.94,5.53,589,28.62,70-79,2021-07-19,2021-07-19
10670,5.91,5.52,589,28.61,70-79,2021-07-20,2021-07-20
10700,5.87,5.50,589,28.59,70-79,2021-07-21,2021-07-21
10727,5.83,5.49,589,28.55,70-79,2021-07-22,2021-07-22
10759,5.79,5.47,589,28.51,70-79,2021-07-23,2021-07-23
10801,5.77,5.45,589,28.48,70-79,2021-07-24,2021-07-24
10836,5.74,5.44,590,28.46,70-79,2021-07-25,2021-07-25
10863,5.71,5.44,591,28.45,70-79,2021-07-26,2021-07-26
10881,5.68,5.43,591,28.43,70-79,2021-07-27,2021-07-27
10922,5.95,5.41,591,28.37,70-79,2021-07-28,2021-07-28
10958,5.62,5.39,591,28.35,70-79,2021-07-29,2021-07-29
11007,5.59,5.38,592,28.34,70-79,2021-07-30,2021-07-30
11035,5.56,5.37,593,28.31,70-79,2021-07-31,2021-07-31
11071,5.54,5.36,593,28.27,70-79,2021-08-01,2021-08-01
11103,5.52,5.34,593,28.25,70-79,2021-08-02,2021-08-02
11134,5.51,5.35,596,28.33,70-79,2021-08-03,2021-08-03
11173,5.48,5.33,596,28.30,70-79,2021-08-04,2021-08-04
11219,5.45,5.32,597,28.31,70-79,2021-08-05,2021-08-05
11270,5.43,5.30,597,28.25,70-79,2021-08-06,2021-08-06
11325,5.41,5.29,599,28.31,70-79,2021-08-07,2021-08-07
11373,5.39,5.27,599,28.24,70-79,2021-08-08,2021-08-08
11409,5.37,5.26,600,28.24,70-79,2021-08-09,2021-08-09
11440,5.35,5.26,602,28.21,70-79,2021-08-10,2021-08-10
11494,5.32,5.24,602,28.20,70-79,2021-08-11,2021-08-11
11546,5.29,5.21,602,28.16,70-79,2021-08-12,2021-08-12
11594,5.27,5.21,604,28.17,70-79,2021-08-13,2021-08-13
11640,5.24,5.21,606,28.21,70-79,2021-08-14,2021-08-14
11677,5.21,5.21,608,28.20,70-79,2021-08-15,2021-08-15
11721,5.20,5.20,610,28.15,70-79,2021-08-16,2021-08-16
11759,5.18,5.19,610,28.07,70-79,2021-08-17,2021-08-17
11786,5.15,5.18,610,28.01,70-79,2021-08-18,2021-08-18
11845,5.13,5.16,611,27.89,70-79,2021-08-19,2021-08-19
11906,5.11,5.16,614,27.95,70-79,2021-08-20,2021-08-20
11970,5.10,5.14,615,27.93,70-79,2021-08-21,2021-08-21
12012,5.08,5.14,617,27.86,70-79,2021-08-22,2021-08-22
12044,5.07,5.14,619,27.86,70-79,2021-08-23,2021-08-23
12084,5.05,5.13,620,27.83,70-79,2021-08-24,2021-08-24
12145,5.03,5.13,623,27.85,70-79,2021-08-25,2021-08-25
12211,5.02,5.13,627,27.78,70-79,2021-08-26,2021-08-26
12251,5.00,5.12,627,27.68,70-79,2021-08-27,2021-08-27
12298,4.98,5.11,628,27.59,70-79,2021-08-28,2021-08-28
12339,4.96,5.10,629,27.60,70-79,2021-08-29,2021-08-29
12372,4.95,5.09,630,27.58,70-79,2021-08-30,2021-08-30
12399,4.93,5.08,630,27.57,70-79,2021-08-31,2021-08-31
12455,4.91,5.09,634,27.66,70-79,2021-09-01,2021-09-01
12500,4.89,5.09,636,27.62,70-79,2021-09-02,2021-09-02
12541,4.88,5.08,637,27.60,70-79,2021-09-03,2021-09-03
12594,4.86,5.06,637,27.52,70-79,2021-09-04,2021-09-04
12639,4.85,5.05,638,27.49,70-79,2021-09-05,2021-09-05
12671,4.84,5.04,639,27.46,70-79,2021-09-06,2021-09-06
12702,4.82,5.04,640,27.47,70-79,2021-09-07,2021-09-07
12749,4.8,5.02,640,27.42,70-79,2021-09-08,2021-09-08
12794,4.78,5.02,642,27.40,70-79,2021-09-09,2021-09-09
12843,4.77,5.01,643,27.39,70-79,2021-09-10,2021-09-10
12911,4.76,5,645,27.35,70-79,2021-09-11,2021-09-11
12957,4.75,4.98,645,27.34,70-79,2021-09-12,2021-09-12
12993,4.73,4.96,645,27.33,70-79,2021-09-13,2021-09-13
13031,4.72,4.98,649,27.42,70-79,2021-09-14,2021-09-14
13091,4.71,4.98,652,27.39,70-79,2021-09-15,2021-09-15
13146,4.7,4.97,654,27.41,70-79,2021-09-16,2021-09-16
13206,4.68,4.95,654,27.38,70-79,2021-09-17,2021-09-17
13279,4.68,4.93,654,27.32,70-79,2021-09-18,2021-09-18
13347,4.67,4.91,655,27.25,70-79,2021-09-19,2021-09-19
13411,4.66,4.89,656,27.23,70-79,2021-09-20,2021-09-20
13480,4.66,4.87,656,27.19,70-79,2021-09-21,2021-09-21
13571,4.66,4.85,658,27.20,70-79,2021-09-22,2021-09-22
13639,4.66,4.85,662,27.28,70-79,2021-09-23,2021-09-23
13720,4.65,4.83,663,27.24,70-79,2021-09-24,2021-09-24
