confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
4567378,15.25,0.01,450,1.36,40-49,2023-01-20,2023-01-20
4571295,15.25,0.01,451,1.36,40-49,2023-01-21,2023-01-21
4573822,15.25,0.01,451,1.36,40-49,2023-01-22,2023-01-22
4575155,15.2,0.01,451,1.4,40-49,2023-01-23,2023-01-23
4577132,15.25,0.01,451,1.36,40-49,2023-01-24,2023-01-24
4580366,15.25,0.01,451,1.36,40-49,2023-01-25,2023-01-25
4585951,15.25,0.01,452,1.36,40-49,2023-01-26,2023-01-26
4590720,15.2,0.01,452,1.4,40-49,2023-01-27,2023-01-27
4594050,15.25,0.01,452,1.35,40-49,2023-01-28,2023-01-28
4596784,15.25,0.01,453,1.36,40-49,2023-01-29,2023-01-29
4597926,15.25,0.01,453,1.36,40-49,2023-01-30,2023-01-30
4601028,15.2,0.01,453,1.4,40-49,2023-01-31,2023-01-31
4603950,15.25,0.01,454,1.36,40-49,2023-02-01,2023-02-01
4606401,15.25,0.01,455,1.36,40-49,2023-02-02,2023-02-02
4608581,15.25,0.01,455,1.36,40-49,2023-02-03,2023-02-03
4608581,15.25,0.01,455,1.36,40-49,2023-02-03,2023-02-03
4610642,15.2,0.01,455,1.4,40-49,2023-02-04,2023-02-04
4612636,15.24,0.01,455,1.35,40-49,2023-02-05,2023-02-05
4613556,15.24,0.01,455,1.35,40-49,2023-02-06,2023-02-06
4616109,15.25,0.01,455,1.35,40-49,2023-02-07,2023-02-07
4618727,15.2,0.01,456,1.4,40-49,2023-02-08,2023-02-08
4620848,15.24,0.01,456,1.35,40-49,2023-02-09,2023-02-09
4622714,15.24,0.01,456,1.35,40-49,2023-02-10,2023-02-10
4624528,15.24,0.01,457,1.36,40-49,2023-02-11,2023-02-11
4626260,15.2,0.01,457,1.4,40-49,2023-02-12,2023-02-12
4627100,15.24,0.01,457,1.35,40-49,2023-02-13,2023-02-13
4629461,15.24,0.01,457,1.35,40-49,2023-02-14,2023-02-14
4631703,15.24,0.01,458,1.36,40-49,2023-02-15,2023-02-15
4631703,15.24,0.01,458,1.36,40-49,2023-02-15,2023-02-15
4631703,15.24,0.01,458,1.36,40-49,2023-02-15,2023-02-15
4633614,15.24,0.01,458,1.35,40-49,2023-02-16,2023-02-16
4635272,15.24,0.01,459,1.36,40-49,2023-02-17,2023-02-17
4636848,15.24,0.01,459,1.36,40-49,2023-02-18,2023-02-18
4638363,15.24,0.01,459,1.36,40-49,2023-02-19,2023-02-19
4639041,15.24,0.01,459,1.36,40-49,2023-02-20,2023-02-20
4640941,15.24,0.01,459,1.36,40-49,2023-02-21,2023-02-21
4642886,15.24,0.01,459,1.35,40-49,2023-02-22,2023-02-22
4644488,15.24,0.01,459,1.35,40-49,2023-02-23,2023-02-23
4645971,15.24,0.01,459,1.35,40-49,2023-02-24,2023-02-24
4647338,15.24,0.01,459,1.35,40-49,2023-02-25,2023-02-25
4648713,15.24,0.01,459,1.35,40-49,2023-02-26,2023-02-26
4649378,15.24,0.01,459,1.35,40-49,2023-02-27,2023-02-27
4651103,15.24,0.01,459,1.35,40-49,2023-02-28,2023-02-28
4652869,15.24,0.01,459,1.35,40-49,2023-03-01,2023-03-01
4653966,15.24,0.01,459,1.35,40-49,2023-03-02,2023-03-02
4655577,15.24,0.01,459,1.35,40-49,2023-03-03,2023-03-03
4657085,15.24,0.01,459,1.35,40-49,2023-03-03,2023-03-03
4657085,15.24,0.01,459,1.35,40-49,2023-03-04,2023-03-04
4658504,15.24,0,0,0,40-49,2023-03-06,2023-03-06
4659157,15.24,0.01,459,1.35,40-49,2023-03-06,2023-03-06
4659157,15.24,0.01,459,1.35,40-49,2023-03-06,2023-03-06
4660969,15.24,0.01,459,1.35,40-49,2023-03-07,2023-03-07
4662722,15.24,0.01,459,1.35,40-49,2023-03-08,2023-03-08
4664166,15.24,0.01,459,1.35,40-49,2023-03-09,2023-03-09
4665558,15.24,0.01,459,1.35,40-49,2023-03-10,2023-03-10
4666890,15.24,0.01,460,1.35,40-49,2023-03-11,2023-03-11
4668163,15.24,0,0,0,40-49,2023-03-13,2023-03-13
4668771,15.24,0.01,460,1.35,40-49,2023-03-13,2023-03-13
4670394,15.24,0.01,460,1.35,40-49,2023-03-14,2023-03-14
4671986,15.24,0.01,460,1.35,40-49,2023-03-15,2023-03-15
4673320,15.24,0.01,461,1.35,40-49,2023-03-16,2023-03-16
4674583,15.24,0.01,461,1.35,40-49,2023-03-17,2023-03-17
4675808,15.24,0.01,461,1.35,40-49,2023-03-18,2023-03-18
4677012,15.24,0,0,0,40-49,2023-03-20,2023-03-20
4677563,15.23,0.01,461,1.35,40-49,2023-03-20,2023-03-20
4677563,15.23,0.01,461,1.35,40-49,2023-03-20,2023-03-20
4679310,15.23,0.01,461,1.35,40-49,2023-03-21,2023-03-21
4681175,15.23,0.01,461,1.35,40-49,2023-03-22,2023-03-22
4682818,15.23,0.01,461,1.35,40-49,2023-03-23,2023-03-23
4684357,15.23,0.01,462,1.35,40-49,2023-03-24,2023-03-24
4685767,15.23,0.01,463,1.35,40-49,2023-03-25,2023-03-25
4687033,15.23,0,0,0,40-49,2023-03-26,2023-03-26
4687668,15.23,0.01,463,1.35,40-49,2023-03-27,2023-03-27
4689487,15.23,0.01,464,1.36,40-49,2023-03-28,2023-03-28
4691350,15.23,0.01,464,1.35,40-49,2023-03-29,2023-03-29
4692951,15.23,0.01,465,1.36,40-49,2023-03-30,2023-03-30
4694448,15.23,0.01,465,1.36,40-49,2023-03-31,2023-03-31
4695768,15.23,0.01,465,1.36,40-49,2023-04-01,2023-04-01
4697933,15.23,0.01,466,1.36,40-49,2023-04-03,2023-04-03
4699995,15.23,0.01,466,1.36,40-49,2023-04-04,2023-04-04
4702009,15.23,0.01,467,1.36,40-49,2023-04-05,2023-04-05
4703708,15.23,0.01,468,1.36,40-49,2023-04-06,2023-04-06
4705161,15.23,0.01,468,1.36,40-49,2023-04-07,2023-04-07
4706597,15.23,0.01,468,1.36,40-49,2023-04-08,2023-04-08
4707951,15.23,0,0,0,40-49,2023-04-09,2023-04-09
4708570,15.23,0.01,468,1.36,40-49,2023-04-10,2023-04-10
4710522,15.23,0.01,468,1.36,40-49,2023-04-11,2023-04-11
4712545,15.23,0.01,468,1.36,40-49,2023-04-12,2023-04-12
4714230,15.23,0.01,469,1.36,40-49,2023-04-13,2023-04-13
4715927,15.23,0.01,469,1.36,40-49,2023-04-14,2023-04-14
4717548,15.23,0.01,469,1.36,40-49,2023-04-15,2023-04-15
4718995,15.23,0,0,0,40-49,2023-04-16,2023-04-16
4719766,15.23,0.01,469,1.36,40-49,2023-04-17,2023-04-17
4722238,15.23,0.01,469,1.36,40-49,2023-04-18,2023-04-18
4724587,15.23,0.01,469,1.36,40-49,2023-04-19,2023-04-19
4726618,15.23,0.01,469,1.36,40-49,2023-04-20,2023-04-20
4728515,15.23,0.01,469,1.36,40-49,2023-04-21,2023-04-21
4730418,15.23,0.01,469,1.36,40-49,2023-04-22,2023-04-22
4732005,15.23,0,0,0.00,40-49,2023-04-23,2023-04-23
4732770,15.23,0.01,470,1.37,40-49,2023-04-24,2023-04-24
4735086,15.23,0.01,470,1.36,40-49,2023-04-25,2023-04-25
4737394,15.23,0.01,470,1.36,40-49,2023-04-26,2023-04-26
4739477,15.23,0.01,470,1.36,40-49,2023-04-27,2023-04-27
4741400,15.22,0.01,470,1.36,40-49,2023-04-28,2023-04-28
4743362,15.22,0.01,470,1.36,40-49,2023-04-29,2023-04-29
4745244,15.22,0,0,0,40-49,2023-04-30,2023-04-30
4746150,15.22,0.01,471,1.37,40-49,2023-05-01,2023-05-01
4748512,15.22,0.01,471,1.37,40-49,2023-05-02,2023-05-02
4751413,15.22,0.01,471,1.37,40-49,2023-05-03,2023-05-03
4754234,15.22,0.01,471,1.36,40-49,2023-05-04,2023-05-04
4756779,15.22,0.01,472,1.37,40-49,2023-05-05,2023-05-05
4761750,15.22,0.01,472,0,40-49,2023-05-08,2023-05-08
4765062,15.22,0.01,472,1.37,40-49,2023-05-09,2023-05-09
4768384,15.22,0.01,473,1.37,40-49,2023-05-10,2023-05-10
4771406,15.22,0.01,473,1.37,40-49,2023-05-11,2023-05-11
4774148,15.22,0.01,473,1.37,40-49,2023-05-12,2023-05-12
4776762,15.22,0.01,473,1.37,40-49,2023-05-13,2023-05-13
4779136,15.22,0,0,0,40-49,2023-05-14,2023-05-14
4780222,15.22,0.01,473,1.37,40-49,2023-05-15,2023-05-15
4783757,15.22,0.01,473,1.37,40-49,2023-05-16,2023-05-16
4787317,15.21,0.01,473,1.37,40-49,2023-05-17,2023-05-17
4790315,15.21,0.01,473,1.37,40-49,2023-05-18,2023-05-18
4792973,15.21,0.01,473,1.36,40-49,2023-05-19,2023-05-19
4795450,15.21,0.01,473,1.36,40-49,2023-05-20,2023-05-20
4798896,15.21,0.01,474,1.37,40-49,2023-05-22,2023-05-22
4801980,15.21,0.01,474,1.37,40-49,2023-05-23,2023-05-23
4805022,15.21,0.01,474,1.37,40-49,2023-05-24,2023-05-24
4807667,15.21,0.01,474,1.36,40-49,2023-05-25,2023-05-25
4810115,15.21,0.01,474,1.36,40-49,2023-05-26,2023-05-26
4812400,15.21,0.01,474,1.36,40-49,2023-05-27,2023-05-27
4817099,15.21,0.01,474,1.36,40-49,2023-05-30,2023-05-30
4820796,15.21,0.01,474,1.36,40-49,2023-05-31,2023-05-31
4824250,15.2,0.01,474,1.36,40-49,2023-06-01,2023-06-01
4827033,15.2,0.01,474,1.36,40-49,2023-06-02,2023-06-02
4829612,15.2,0,0,0,40-49,2023-06-03,2023-06-03
4831954,15.2,0,0,0,40-49,2023-06-04,2023-06-04
4833011,15.2,0.01,474,1.36,40-49,2023-06-05,2023-06-05
4835965,15.2,0,0,0,40-49,2023-06-06,2023-06-06
4838213,15.2,0,0,0,40-49,2023-06-07,2023-06-07
4838213,15.2,0.01,474,1.36,40-49,2023-06-07,2023-06-07
4841376,15.2,0.01,476,1.37,40-49,2023-06-08,2023-06-08
4844327,15.2,0.01,476,1.36,40-49,2023-06-09,2023-06-09
4849815,15.2,0.01,476,0,40-49,2023-06-12,2023-06-12
4853112,15.2,0.01,476,0,40-49,2023-06-13,2023-06-13
4856052,15.2,0.01,476,1.36,40-49,2023-06-14,2023-06-14
4858538,15.2,0.01,476,0,40-49,2023-06-15,2023-06-15
4860825,15.2,0.01,476,0,40-49,2023-06-16,2023-06-16
4863090,15.2,0,0,0,40-49,2023-06-17,2023-06-17
4865204,15.2,0,0,0,40-49,2023-06-18,2023-06-18
4866158,15.2,0.01,476,1.36,40-49,2023-06-19,2023-06-19
4869157,15.2,0.01,476,1.36,40-49,2023-06-20,2023-06-20
4872035,15.2,0.01,478,1.37,40-49,2023-06-21,2023-06-21
4874458,15.2,0.01,478,1.37,40-49,2023-06-22,2023-06-22
4876707,15.2,0.01,478,1.37,40-49,2023-06-23,2023-06-23
4878834,15.19,0,0,0,40-49,2023-06-24,2023-06-24
4881092,15.19,0,0,0,40-49,2023-06-25,2023-06-25
4882079,15.19,0.01,478,1.37,40-49,2023-06-26,2023-06-26
4885268,15.19,0.01,478,1.36,40-49,2023-06-27,2023-06-27
4888380,15.19,0.01,478,1.36,40-49,2023-06-28,2023-06-28
4891090,15.19,0.01,478,1.36,40-49,2023-06-29,2023-06-29
4896387,15.19,0,0,0,40-49,2023-06-30,2023-06-30
4893771,15.19,0.01,478,1.36,40-49,2023-06-30,2023-06-30
4896387,15.19,0,0,0,40-49,2023-07-01,2023-07-01
4899011,15.19,0,0,0,40-49,2023-07-02,2023-07-02
4900162,15.19,0.01,478,1.36,40-49,2023-07-03,2023-07-03
4904113,15.19,0.01,478,1.36,40-49,2023-07-04,2023-07-04
4907957,15.19,0.01,478,1.36,40-49,2023-07-05,2023-07-05
4911427,15.19,0.01,478,1.36,40-49,2023-07-06,2023-07-06
4911427,15.19,0.01,478,1.36,40-49,2023-07-06,2023-07-06
4914891,15.19,0.01,478,1.36,40-49,2023-07-07,2023-07-07
4918383,15.19,0,0,0,40-49,2023-07-08,2023-07-08
4921523,15.19,0,0,0,40-49,2023-07-09,2023-07-09
4922962,15.19,0.01,478,1.36,40-49,2023-07-10,2023-07-10
4922962,15.19,0.01,478,1.36,40-49,2023-07-11,2023-07-11
4927570,15.19,0.01,478,1.36,40-49,2023-07-11,2023-07-11
4932325,15.19,0.01,478,1.36,40-49,2023-07-12,2023-07-12
4936586,15.18,0.01,478,1.36,40-49,2023-07-13,2023-07-13
4940726,15.18,0.01,478,1.36,40-49,2023-07-14,2023-07-14
4944893,15.18,0,0,0,40-49,2023-07-15,2023-07-15
4950700,15.18,0.01,478,1.36,40-49,2023-07-17,2023-07-17
4956884,15.18,0.01,478,1.36,40-49,2023-07-18,2023-07-18
4963542,15.18,0.01,478,1.36,40-49,2023-07-19,2023-07-19
4969627,15.18,0.01,478,1.36,40-49,2023-07-20,2023-07-20
4975762,15.18,0.01,478,1.36,40-49,2023-07-21,2023-07-21
4981933,15.18,0,0,0,40-49,2023-07-22,2023-07-22
4981941,15.18,0,0,0,40-49,2023-07-22,2023-07-22
4987995,15.18,0,0,0,40-49,2023-07-23,2023-07-23
4990683,15.18,0.01,478,1.36,40-49,2023-07-24,2023-07-24
4998826,15.18,0.01,478,1.36,40-49,2023-07-25,2023-07-25
5007447,15.18,0.01,479,1.36,40-49,2023-07-26,2023-07-26
5015326,15.18,0.01,479,1.36,40-49,2023-07-27,2023-07-27
5022607,15.18,0.01,479,1.36,40-49,2023-07-28,2023-07-28
5029856,15.18,0,0,0,40-49,2023-07-29,2023-07-29
5036529,15.18,0,0,0,40-49,2023-07-30,2023-07-30
