Date,S_0-19,I_0-19,R_0-19,V_0-19,S_20-49,I_20-49,R_20-49,V_20-49,S_50-80+,I_50-80+,R_50-80+,V_50-80+
2020-10-21,6244828.598225784,51.15384498953712,1193.2479292295595,0.0,31523980.447874,431.46798598932986,6095.084140028931,0.0,13964488.165323619,1020.6472707186853,6651.187405670752,0.0
2020-10-22,6244830.56446543,48.75961436584498,1193.675920207104,0.0,31523962.923294697,443.65614315221546,6100.420562165901,0.0,13964452.421260647,1040.6562017241886,6666.922537636896,0.0
2020-10-23,6244823.532845031,55.66466257011436,1193.8024924017989,0.0,31523944.425397508,455.8326832705816,6106.741919236706,0.0,13964392.755873336,1083.7047040414275,6683.539422631473,0.0
2020-10-24,6244815.501857492,62.70657974885006,1194.7915627610541,0.0,31523949.959107105,442.9985705591233,6114.042322351981,0.0,13964388.173570449,1069.686878247439,6702.139551312304,0.0
2020-10-25,6244809.4758153055,66.8682572802438,1196.655927415855,0.0,31523951.529318716,435.2296892027161,6120.240992096628,0.0,13964401.684268204,1038.341908091562,6719.97382371162,0.0
2020-10-26,6244804.459094943,69.50972512021332,1199.0311799388064,0.0,31523914.130523678,467.1056249988907,6125.763851339971,0.0,13964395.284137323,1028.501496503167,6736.214366181457,0.0
2020-10-27,6244801.454250842,69.82100948018666,1201.724739679139,0.0,31523909.759342935,463.33585812398275,6133.904798958179,0.0,13964384.965209154,1023.1334246710148,6751.901366182702,0.0
2020-10-28,6244797.462874541,71.09338329516333,1204.4437421657667,0.0,31523888.42886693,476.8789818996921,6141.692151187678,0.0,13964377.724715985,1015.0230202868062,6767.252263735997,0.0
2020-10-29,6244784.485093252,81.20671038326792,1207.3081963668333,0.0,31523869.137327686,487.2980264020177,6150.564645929414,0.0,13964355.560977304,1022.3019153130393,6782.137107391084,0.0
2020-10-30,6244773.521634233,88.05587158535943,1211.4224941829077,0.0,31523848.890150916,497.85229021065027,6160.257558891134,0.0,13964344.471662842,1018.2314233780136,6797.296913789154,0.0
2020-10-31,6244767.578746704,89.0488876371895,1216.372365660163,0.0,31523818.69143871,517.5305501231663,6170.778011184162,0.0,13964324.45814741,1023.3563150558688,6812.185537542354,0.0
2020-11-01,6244754.660608533,96.9177766825408,1221.4216147865109,0.0,31523781.545328766,542.5755144629435,6182.879156788465,0.0,13964321.519075098,1011.2352119331872,6827.245712977324,0.0
2020-11-02,6244744.767716607,100.80305459722321,1227.429228797896,0.0,31523771.45972455,538.5417467625192,6196.998528704947,0.0,13964315.655303663,1002.6959217603942,6841.64877458523,0.0
2020-11-03,6244742.904862751,96.20267277257031,1233.8924644785595,0.0,31523766.44471719,529.8427817812301,6210.712501042712,0.0,13964318.863547536,985.5665175158953,6855.569934956803,0.0
2020-11-04,6244744.0743250735,89.17733867599902,1239.748336252738,0.0,31523743.4982797,539.865830893388,6223.63588942534,0.0,13964295.14139721,996.2593246751322,6868.5992781227815,0.0
2020-11-05,6244741.273066754,87.03017134149914,1244.6967619059742,0.0,31523710.616459146,559.0569669292368,6237.326573942364,0.0,13964277.4843936,1000.4388770907258,6882.0767293165745,0.0
2020-11-06,6244731.496550564,92.15139992381175,1249.3520495141317,0.0,31523667.803092014,586.6552386741101,6252.541669327779,0.0,13964256.894777248,1007.417810990371,6895.687411770346,0.0
2020-11-07,6244731.743310811,86.63247493333529,1254.6242142570377,0.0,31523653.06580036,583.962853864159,6269.971345791092,0.0,13964254.373214306,996.0617560628332,6909.565029639033,0.0
2020-11-08,6244731.016431882,82.80341556666838,1259.1801525524195,0.0,31523627.415657092,592.4939369934337,6287.090405932862,0.0,13964209.921039455,1027.2507917718171,6922.8281687818535,0.0
2020-11-09,6244728.312332645,81.45298862083483,1263.234678735491,0.0,31523599.85110912,602.3169402229787,6304.8319506736525,0.0,13964186.535180299,1035.94275376677,6937.5220659429915,0.0
2020-11-10,6244722.628506038,83.27136504323047,1267.1001289194178,0.0,31523586.375268873,597.3246341844715,6323.300096958791,0.0,13964178.222790629,1029.217501585965,6952.559707794082,0.0
2020-11-11,6244717.964006683,83.86244441282666,1271.1735489052246,0.0,31523567.99176936,597.7466895471604,6341.261541111308,0.0,13964128.985589167,1063.8150615098386,6967.1993493312375,0.0
2020-11-12,6244705.319874427,92.37963886122333,1275.3004867123018,0.0,31523528.698077064,619.133714314746,6359.168208638166,0.0,13964110.821585914,1065.7519385573664,6983.426475537054,0.0
2020-11-13,6244695.696376861,96.8321840035704,1280.4714391363932,0.0,31523489.493918106,638.7456160266221,6378.760465883099,0.0,13964041.738718292,1118.595845506613,6999.665436210123,0.0
2020-11-14,6244676.098734057,110.7281610031241,1286.1731049411574,0.0,31523424.387720436,682.7297298964124,6399.882549683893,0.0,13963994.737045472,1146.9032449222955,7018.359709613389,0.0
2020-11-15,6244661.529599581,117.8871408777336,1293.5832595418422,0.0,31523376.387133185,706.0631623150102,6424.549704516875,0.0,13963922.82884402,1198.8518891660253,7038.319266821592,0.0
2020-11-16,6244650.997515879,120.1512482680169,1301.8512358538496,0.0,31523315.50988171,740.4599198428643,6451.030198466437,0.0,13963846.020440355,1253.306998486056,7060.672561167453,0.0
2020-11-17,6244634.506772058,128.1323422345148,1310.3608857080826,0.0,31523248.7650327,778.0017464959066,6480.233220821062,0.0,13963773.32380316,1301.1482625587253,7085.527934288946,0.0
2020-11-18,6244621.058576487,132.11579945520043,1319.8256240588564,0.0,31523148.166198805,846.4276015367464,6512.4061996761175,0.0,13963676.751442831,1370.6931459559064,7112.55541122032,0.0
2020-11-19,6244561.657704608,181.60132452330038,1329.740970870462,0.0,31523046.728229802,910.1741106091964,6550.097659605287,0.0,13963587.314219886,1429.8998749500229,7142.785905170102,0.0
2020-11-20,6244522.306409462,204.90115895788784,1345.7924315815224,0.0,31522915.478718102,998.629659428633,6592.891622487824,0.0,13963485.028149413,1499.2646809524217,7175.7071696418525,0.0
2020-11-21,6244478.03537162,230.28851408815186,1364.6761142933508,0.0,31522735.443176214,1128.7433976960565,6642.813426107961,0.0,13963398.906685261,1549.2999762667055,7211.79333847936,0.0
2020-11-22,6244447.858752192,238.50244982713284,1386.638797982903,0.0,31522592.657243345,1211.0576956872837,6703.285060986194,0.0,13963317.965651954,1591.9335774059036,7250.100770647765,0.0
2020-11-23,6244410.791946182,252.68964359874127,1409.51841022138,0.0,31522495.17366865,1241.5399069452392,6770.286424423309,0.0,13963258.216155807,1611.5207656904204,7290.263078510009,0.0
2020-11-24,6244384.839538233,254.10343814889862,1434.0570236201158,0.0,31522350.02510077,1317.4920946687844,6839.482804577648,0.0,13963157.667471198,1671.1677689372802,7331.1647598705995,0.0
2020-11-25,6244350.009823351,264.3405083802863,1458.6496682706277,0.0,31522196.222514793,1396.1402508112753,6914.637234412268,0.0,13963042.323294997,1742.9517160282908,7374.724988980236,0.0
2020-11-26,6244279.303071693,309.2979448327505,1484.3989834768104,0.0,31521931.795700964,1579.2606099939394,6995.9436890575425,0.0,13962875.196919942,1863.2900336589328,7421.513046404692,0.0
2020-11-27,6244225.72506661,331.63570172865667,1515.63923166352,0.0,31521709.77541941,1705.1819793644424,7092.042601241752,0.0,13962675.304485174,2010.852112043304,7473.843402788298,0.0
2020-11-28,6244182.303262768,341.18123901257457,1549.5154982212846,0.0,31521499.235632416,1809.6518750771938,7198.112492522792,0.0,13962506.673702188,2120.3312106652256,7532.995087152435,0.0
2020-11-29,6244136.0508402595,352.53358413600273,1584.41557560675,0.0,31521307.226194877,1887.4507694457868,7312.323035691586,0.0,13962376.338677624,2186.5553125532947,7597.106009828603,0.0
2020-11-30,6244073.972918138,378.46688611900237,1620.5601957457166,0.0,31521171.787810057,1902.7923555817868,7432.419834377128,0.0,13962218.324207673,2277.6006575507367,7664.075134782019,0.0
2020-12-01,6244020.075719116,393.15852535412705,1659.7657555318633,0.0,31520997.94990923,1955.8605900684986,7553.18950071853,0.0,13962078.644583346,2346.275825988301,7735.079590670543,0.0
2020-12-02,6243966.374547894,406.01370968486117,1700.6117424234699,0.0,31520782.71585673,2046.5241610928135,7677.759982190623,0.0,13961921.3199813,2429.654586340863,7809.0254323646295,0.0
2020-12-03,6243902.877606606,427.2619959742535,1742.8603974219602,0.0,31520556.10465664,2141.66265572211,7809.232687650374,0.0,13961757.365108462,2516.0311661965015,7886.603725347168,0.0
2020-12-04,6243840.591908594,444.85424647747186,1787.553844931632,0.0,31520325.15082008,2233.9046552971745,7947.944524637057,0.0,13961509.798127089,2682.2616702190694,7967.940202697863,0.0
2020-12-05,6243774.5296778185,464.2474656677879,1834.2228565166577,0.0,31520124.890542705,2288.490568907509,8093.618888403537,0.0,13961287.637828102,2815.513110048554,8056.849061854889,0.0
2020-12-06,6243731.700792101,458.2165324593144,1883.082675442548,0.0,31519930.358637147,2333.545851688186,8243.095511180843,0.0,13960983.92207341,3024.3684807662235,8151.709445827945,0.0
2020-12-07,6243696.116205478,445.9394659019001,1930.9443286227497,0.0,31519739.574114703,2371.8615459980665,8395.564339315059,0.0,13960686.68062064,3217.1987936894448,8256.120585675584,0.0
2020-12-08,6243650.770927121,445.19703266416263,1977.0320402173734,0.0,31519557.5519364,2398.997037680227,8550.451025936323,0.0,13960419.961223569,3370.7732515923512,8369.265524844299,0.0
2020-12-09,6243597.656087322,452.5474035811423,2022.7965090993068,0.0,31519342.30419153,2457.880283552768,8706.8155249341,0.0,13960112.807551192,3557.9761355159185,8489.21631329651,0.0
2020-12-10,6243517.770069867,485.9789781334996,2069.2509520014532,0.0,31519102.838269155,2536.8762200178885,8867.28551084431,0.0,13959848.253632758,3694.1932810111543,8617.553086234791,0.0
2020-12-11,6243449.116324628,504.2316058668122,2119.652069508133,0.0,31518880.17469671,2593.3154937564036,9033.509809551573,0.0,13959548.341398189,3859.872003522619,8751.786598292154,0.0
2020-12-12,6243321.7145849755,579.2026551334607,2172.0827598939436,0.0,31518572.342245758,2731.070307774622,9203.587446485597,0.0,13959133.10033118,4133.598147353533,8893.301521469779,0.0
2020-12-13,6243222.574998775,616.8023232417781,2233.6226779861563,0.0,31518249.36018299,2873.3914722293284,9384.248344798463,0.0,13958626.566838788,4486.185436280563,9047.2477249354,0.0
2020-12-14,6243148.743112165,624.7020328365559,2299.554855001448,0.0,31518003.281424712,2927.899980034294,9575.818595269506,0.0,13958331.803077413,4610.848535339096,9217.34838725219,0.0
2020-12-15,6243066.24088644,640.6142787319864,2366.14483483101,0.0,31517714.16051769,3021.8842816914475,9770.955200636005,0.0,13957928.889819348,4838.52780564282,9392.582375012207,0.0
2020-12-16,6242964.071610614,674.5374938904881,2434.3908954983535,0.0,31517364.01529369,3170.0678863110575,9972.916820013215,0.0,13957410.852731224,5171.278470971964,9577.868797808002,0.0
2020-12-17,6242865.243565091,701.2203071541771,2506.536127757173,0.0,31517041.87987779,3278.9522517472396,10186.167870476967,0.0,13956927.742075212,5454.05710436531,9778.200820425616,0.0
2020-12-18,6242771.77624573,719.567768759905,2581.6559855126593,0.0,31516704.810717143,3394.799214852219,10407.390068019604,0.0,13956406.633079315,5762.262363355775,9991.104557333023,0.0
2020-12-19,6242686.684525657,727.6217976649168,2658.693676680084,0.0,31516360.84766748,3509.030880019485,10637.12145251224,0.0,13955905.588602101,6036.673769914698,10217.737627987435,0.0
2020-12-20,6242581.977994041,754.6690729568022,2736.352933004798,0.0,31515982.033274744,3649.7813169778674,10875.185408291296,0.0,13955410.677290242,6292.913428958793,10456.409280803404,0.0
2020-12-21,6242504.659758706,751.335438837202,2817.004802459375,0.0,31515699.409201786,3683.849467668704,11123.741330559003,0.0,13954966.959336646,6486.8535843687705,10706.187078989407,0.0
2020-12-22,6242431.744782718,744.4185089825518,2896.8367083017283,0.0,31515423.027908437,3710.0899618522017,11373.882129722711,0.0,13954573.490272041,6622.484612319069,10964.02511564416,0.0
2020-12-23,6242338.228966259,759.3661953597328,2975.4048383830386,0.0,31515110.897319086,3771.152495018469,11624.950185907832,0.0,13954015.31039762,6917.6053509277535,11227.084251457256,0.0
2020-12-24,6242248.105990452,769.4454209397662,3055.44858861109,0.0,31514772.022070017,3855.1468379319354,11879.831092064825,0.0,13953588.445818877,7068.560294083221,11502.993887044502,0.0
2020-12-25,6242150.3832333945,786.2647433222954,3136.3520232855053,0.0,31514307.421225477,4059.169650383585,12140.409124152853,0.0,13953042.960788311,7332.2693999672265,11784.769811725275,0.0
2020-12-26,6242039.064993511,814.9816504070085,3218.9533560843647,0.0,31513914.123271096,4176.258569401747,12416.618159513926,0.0,13952551.88463737,7530.320468768799,12077.794893865075,0.0
2020-12-27,6241958.159760292,810.1089441061324,3304.731295604819,0.0,31513575.206361894,4230.629108141402,12701.164529976702,0.0,13952140.27361184,7640.865086267897,12378.861301896652,0.0
2020-12-28,6241889.68341677,793.8453260928659,3389.471257140062,0.0,31513329.712184545,4188.486892165665,12988.800923302555,0.0,13951790.167918349,7686.103562127038,12683.728519528027,0.0
2020-12-29,6241813.630773055,787.6146603312577,3471.75456661597,0.0,31512930.656189162,4304.842480115915,13271.501330735793,0.0,13951366.586560946,7804.17059114494,12989.242847912485,0.0
2020-12-30,6241734.989545888,785.1628277898506,3552.8476263242974,0.0,31512606.013695817,4338.540554266295,13562.445749931734,0.0,13950868.532775186,7992.570402769982,13298.89682204788,0.0
2020-12-31,6241636.7537840195,803.0174743161192,3633.228741666407,0.0,31512314.825924568,4337.441688262193,13854.732387186177,0.0,13950443.027259296,8100.927023437024,13616.045717270601,0.0
2021-01-01,6241539.919927727,817.6402900266044,3715.43978224759,0.0,31511956.099586505,4405.43402813643,14145.466385376008,0.0,13950027.107487882,8196.082526312046,13936.809985809225,0.0
2021-01-02,6241453.497126639,820.4352537732789,3799.067619589677,0.0,31511703.82691843,4362.783003801106,14440.390077784452,0.0,13949704.79153781,8194.670565049068,14260.537897143156,0.0
2021-01-03,6241394.492464737,795.880847051619,3882.6266882133887,0.0,31511529.02886882,4247.672014485614,14730.299116711021,0.0,13949444.094227295,8133.326377926713,14582.579394779796,0.0
2021-01-04,6241302.9055981785,807.3957411701666,3962.6986606537744,0.0,31511183.680364404,4314.1152372833085,15009.204398329772,0.0,13949027.00712427,8232.926711786231,14900.066163946378,0.0
2021-01-05,6241235.7190914815,793.4712735238958,4043.8096349967764,0.0,31510940.726386394,4274.043672588794,15292.229941032638,0.0,13948792.507455088,8146.746229620492,15220.746315292385,0.0
2021-01-06,6241150.938139657,799.2873643334088,4122.774496012279,0.0,31510694.187536098,4242.298047763924,15570.514416152344,0.0,13948458.611186665,8165.702410598708,15535.686402737705,0.0
2021-01-07,6241075.552012136,795.3764437917328,4202.071544073894,0.0,31510375.040108178,4287.1873097995185,15844.772582035988,0.0,13948160.289618678,8149.74869488997,15849.961686432755,0.0
2021-01-08,6241019.562369857,772.9543883177662,4280.483241827492,0.0,31510192.263971087,4193.350763086159,16121.38526583917,0.0,13947904.53942711,8093.5607575352515,16161.89981535531,0.0
2021-01-09,6240958.964786066,758.3350897780454,4355.700124158076,0.0,31509992.870897416,4125.302649750008,16388.826452846122,0.0,13947706.348926188,7984.069841173559,16469.581232640227,0.0
2021-01-10,6240888.743286687,755.5432035557897,4428.713509759541,0.0,31509818.81502968,4038.902529820757,16649.282440511142,0.0,13947479.696832351,7909.834488797229,16770.468678853355,0.0
2021-01-11,6240855.886854236,716.100303111316,4501.012842655217,0.0,31509740.061441883,3865.673619845634,16901.264938283708,0.0,13947329.549175745,7764.162433334962,17066.288390921352,0.0
2021-01-12,6240812.39191845,692.5877652224015,4568.020316330855,0.0,31509603.567766573,3765.8227093984465,17137.60952403948,0.0,13947164.880617699,7641.482636534884,17353.636745766824,0.0
2021-01-13,6240783.232020032,658.0142945696012,4631.753685402001,0.0,31509460.255814195,3682.2594245183755,17364.48476129935,0.0,13946971.648801427,7554.69146998121,17633.659728591665,0.0
2021-01-14,6240736.390788458,645.762507748401,4690.846703796191,0.0,31509333.078238003,3590.63189228335,17583.28986972788,0.0,13946819.81710007,7432.066279422112,17908.116620507804,0.0
2021-01-15,6240680.845021977,644.042194279851,4748.112783745761,0.0,31509208.994687352,3504.609445223832,17793.395867438758,0.0,13946688.357683172,7296.3270980098505,18175.315218817526,0.0
2021-01-16,6240613.585585896,654.5369199948695,4804.877494112013,0.0,31509090.96166669,3420.726861270254,17995.311472055142,0.0,13946497.234259266,7228.103397305377,18434.66234342791,0.0
2021-01-17,6240580.609973366,629.7198049955109,4862.670221640811,0.0,31508951.938224047,3365.806531784823,18189.255244180298,0.0,13946355.407570984,7115.154434234719,18689.43799478143,0.0
2021-01-18,6240556.923324474,599.004829371072,4917.071846157046,0.0,31508875.88450027,3253.4445896466827,18377.67091009754,0.0,13946274.854760958,6947.627021391452,18937.518217650788,0.0
2021-01-19,6240532.508683705,573.129225699688,4967.362090597645,0.0,31508785.77285482,3165.408688706008,18555.818456487727,0.0,13946214.542352047,6769.140924364662,19176.316723589323,0.0
2021-01-20,6240503.345494158,555.4880724872271,5014.166433357118,0.0,31508717.551947102,3063.679767543409,18725.768285367885,0.0,13946121.423935665,6633.222159995158,19405.353904340882,0.0
2021-01-21,6240486.416326324,528.0520634263237,5058.531610251236,0.0,31508663.18078853,2957.3943468373063,18886.42486464715,0.0,13946008.450705187,6524.827496315391,19626.721798498944,0.0
2021-01-22,6240472.708984376,501.0455554980332,5099.245460128271,0.0,31508608.612912852,2860.93061604981,19037.45647111141,0.0,13945948.58431418,6369.635776492252,19841.779909329587,0.0
2021-01-23,6240447.205211677,489.41486106077906,5136.379927264884,0.0,31508536.80019521,2790.4733749176758,19179.72642988799,0.0,13945834.793213727,6276.893259220624,20048.313527054568,0.0
2021-01-24,6240436.887111313,464.2380034281816,5171.874885261157,0.0,31508454.69882736,2736.8640847995084,19315.437087856713,0.0,13945757.034781363,6153.602382778034,20249.362835861884,0.0
2021-01-25,6240310.746485739,558.208252999659,5204.0452612633735,0.0,31508419.2760128,2641.7043657611493,19446.019621455787,0.0,13945705.281595543,6011.229468404688,20443.48893605592,0.0
2021-01-26,6240291.766712045,533.4322213747016,5247.801066582015,0.0,31508359.506110907,2579.442903402974,19568.050985706683,0.0,13945660.499040224,5869.690453921263,20629.810505859066,0.0
2021-01-27,6240179.005717378,605.7531937028639,5288.241088920942,0.0,31508233.346365836,2589.349142420527,19684.304491760595,0.0,13945567.648092752,5783.9453121330425,20808.406595117995,0.0
2021-01-28,6240125.446922823,610.034044490006,5337.519032689195,0.0,31508129.767888293,2576.433163599623,19800.798948122694,0.0,13945456.690125728,5721.315937150656,20981.99393712479,0.0
2021-01-29,6240091.134517986,594.7797889287552,5387.085693087,0.0,31508054.771883033,2536.5892110208542,19915.63890596085,0.0,13945327.600095414,5680.692772167425,21151.707132422394,0.0
2021-01-30,6240043.069946452,595.4323153126609,5434.49773823766,0.0,31507990.350077562,2490.0523065061234,20026.597615945775,0.0,13945216.358631076,5625.019519103388,21318.621849824318,0.0
2021-01-31,6240033.242435143,558.0032758985783,5481.754288960555,0.0,31507950.483065642,2423.377965066115,20133.138969306056,0.0,13945145.951740324,5532.018582186425,21482.02967749216,0.0
2021-02-01,6240010.651206588,538.252866411256,5524.095927003074,0.0,31507932.14876049,2341.237593965627,20233.61364556001,0.0,13945117.361888712,5402.481690241477,21640.156421049647,0.0
2021-02-02,6239999.271686223,509.97125810984903,5563.757055669465,0.0,31507894.316828717,2285.91487366648,20326.76829763136,0.0,13945067.562670818,5301.162569109886,21791.27476007599,0.0
2021-02-03,6239964.090471501,509.2248508461179,5599.684677654849,0.0,31507764.950670205,2327.183939152162,20414.86539065752,0.0,13945003.519044617,5219.706765792612,21936.774189592885,0.0
2021-02-04,6239938.08889489,499.5717444903531,5635.33936062234,0.0,31507677.02499716,2324.027672202533,20505.947330653864,0.0,13944906.202915566,5176.160841034566,22077.636243402965,0.0
2021-02-05,6239908.265591693,495.125276429059,5669.609131880523,0.0,31507646.554733813,2264.1333754097227,20596.311890793404,0.0,13944837.591096783,5106.705120664907,22215.70378255561,0.0
2021-02-06,6239880.613637352,489.23461687542664,5703.151745774753,0.0,31507598.53629327,2227.210305250716,20681.25340149844,0.0,13944765.669615695,5044.583274872991,22349.74710943475,0.0
2021-02-07,6239862.129396081,475.08028976599826,5735.790314155308,0.0,31507559.942560274,2184.3518499149063,20762.705589826757,0.0,13944695.418351242,4984.443277679087,22480.138371081477,0.0
2021-02-08,6239862.808347652,443.6952535452485,5766.4963988052805,0.0,31507545.756088223,2121.050646371969,20840.193265420563,0.0,13944665.819043098,4887.190000350491,22606.990956554666,0.0
2021-02-09,6239850.640829646,429.23334685209244,5793.125823504411,0.0,31507523.95705455,2071.0034427230953,20912.039502742333,0.0,13944642.85399788,4788.604880333667,22728.541121788716,0.0
2021-02-10,6239804.606458764,450.5791784955809,5817.8143627434,0.0,31507437.517252065,2090.1101569770785,20979.37259097464,0.0,13944578.496703489,4736.751846077651,22844.751450435786,0.0
2021-02-11,6239778.695530578,449.2567811836333,5845.047688241631,0.0,31507345.41411502,2113.631013947981,21047.954871048863,0.0,13944440.72046074,4761.387757465924,22957.891781795337,0.0
2021-02-12,6239757.920769019,443.0996835356791,5871.979547448376,0.0,31507295.653889373,2093.1996397902985,21118.1464708513,0.0,13944357.509919649,4730.841145107559,23071.648935244724,0.0
2021-02-13,6239742.280666756,432.7122230937192,5898.007110153094,0.0,31507248.244621728,2072.4640696877036,21186.29130859964,0.0,13944308.868164325,4667.760770142396,23183.371065533665,0.0
2021-02-14,6239730.770702307,419.6231952070043,5922.606102489043,0.0,31507224.17607827,2030.4495519036243,21252.37436984072,0.0,13944269.785019653,4598.7082531755605,23291.506727172833,0.0
2021-02-15,6239712.38373282,415.17029580612876,5945.445971377473,0.0,31507192.43795012,1999.9222390956238,21314.639810799516,0.0,13944229.242553288,4534.970257023134,23395.787189689396,0.0
2021-02-16,6239686.110962677,419.2740088303627,5967.615028496351,0.0,31507080.01114917,2052.928693250687,21374.060157590455,0.0,13944164.221489236,4499.2916846860235,23496.48682607806,0.0
2021-02-17,6239645.949037819,436.86475772656735,5990.186204457665,0.0,31506882.88144996,2186.53561171088,21437.582938342308,0.0,13944034.703923367,4530.325683821095,23594.9703928126,0.0
2021-02-18,6239608.899968841,449.2566630107464,6014.843368151197,0.0,31506703.069364652,2292.053155938877,21511.877479422597,0.0,13943885.678775331,4579.8700509976825,23694.45117367195,0.0
2021-02-19,6239565.974185682,466.0995801344032,6040.926234186784,0.0,31506556.62875205,2355.8127439959503,21594.558503968412,0.0,13943770.1510312,4594.036288549793,23795.812680251478,0.0
2021-02-20,6239533.178816853,470.8371326176027,6068.984050532651,0.0,31506462.60154457,2362.2802862442863,21682.118169200232,0.0,13943706.1300946,4556.522546699403,23897.347358700612,0.0
2021-02-21,6239509.523737106,465.98249104040235,6097.493771857188,0.0,31506398.012135416,2339.2110224860107,21769.776842112507,0.0,13943636.616831394,4526.809464457832,23996.57370414868,0.0
2021-02-22,6239488.011205965,459.73467966035207,6125.254114377953,0.0,31506373.861019626,2278.0565076196717,21855.082472768285,0.0,13943609.599699914,4456.522610163856,24093.877689921912,0.0
2021-02-23,6239476.637476536,444.2678447028081,6152.094678763607,0.0,31506321.13643199,2250.977817487239,21934.885750536876,0.0,13943578.069088364,4394.609524875991,24187.32138676017,0.0
2021-02-24,6239456.39794993,439.7343641149571,6176.86768595764,0.0,31506224.810860742,2270.1466586357983,22012.04248063563,0.0,13943516.005695298,4366.668267681944,24277.32603702042,0.0
2021-02-25,6239433.28228836,438.7675686005874,6200.9501430422215,0.0,31506137.871073145,2278.7244859690272,22090.404440899223,0.0,13943493.392325483,4301.068190833211,24365.53948368405,0.0
2021-02-26,6239424.287039076,423.921622525514,6224.791338402084,0.0,31506073.32309535,2264.590353633598,22169.086551030156,0.0,13943443.220022902,4266.616917673216,24450.163059425624,0.0
2021-02-27,6239402.410995768,423.93141970982475,6246.657584525763,0.0,31505983.168528106,2277.6293542820094,22246.20211762659,0.0,13943404.470838198,4222.819305624902,24532.70985617681,0.0
2021-02-28,6239391.644283691,412.93999224609666,6268.415724066863,0.0,31505948.399538696,2234.5861178766027,22324.014343443865,0.0,13943360.13438748,4187.123978954906,24612.74163356592,0.0
2021-03-01,6239361.986362312,422.3224932153346,6288.69114447729,0.0,31505914.019610412,2195.1154700928446,22397.864919510404,0.0,13943335.198095648,4134.142027965071,24690.65987638793,0.0
2021-03-02,6239334.429818034,428.5321815634178,6310.03800040682,0.0,31505866.00893501,2172.9208860751387,22468.07017893056,0.0,13943333.65139503,4060.7032106227475,24765.645394348314,0.0
2021-03-03,6239276.980008036,463.96565886799056,6332.054333100213,0.0,31505771.349285904,2199.568452530902,22536.082261580144,0.0,13943309.479622003,4013.7894565128554,24836.730921486465,0.0
2021-03-04,6239252.640279701,461.96995150949175,6358.389768793211,0.0,31505666.029697213,2235.0042709708373,22605.966031832308,0.0,13943283.66327661,3971.1275626002384,24905.209160791648,0.0
2021-03-05,6239247.432228545,441.2237075708053,6384.344063887932,0.0,31505586.05952737,2242.498916480258,22678.441556163725,0.0,13943240.189322416,3948.5134395954274,24971.2972379925,0.0
2021-03-06,6239230.353948864,435.0707441244546,6407.575307014843,0.0,31505485.45173515,2270.3715064123962,22751.176758450765,0.0,13943210.045808606,3913.984794494847,25035.96939690312,0.0
2021-03-07,6239213.391825399,429.6869011088978,6429.921273495325,0.0,31505404.20761894,2276.9306713801675,22825.86170969074,0.0,13943163.225655591,3898.1135243590943,25098.66082005436,0.0
2021-03-08,6239193.541431767,427.9760384702856,6451.482529766461,0.0,31505362.33692749,2243.9454256556137,22900.71764686684,0.0,13943150.718959691,3849.0040751898578,25160.276965123325,0.0
2021-03-09,6239174.798844416,425.4790336614999,6472.722121926414,0.0,31505270.84051572,2263.6979553261976,22972.461528961925,0.0,13943087.520344516,3853.2518795807446,25219.227775906824,0.0
2021-03-10,6239142.162455025,437.29415445381244,6493.543390524469,0.0,31505164.702823367,2296.8110250341233,23045.48615160919,0.0,13943029.616483396,3852.2957893608686,25278.087727247166,0.0
2021-03-11,6239103.630171978,453.63238514708587,6515.737442878573,0.0,31505073.930254124,2312.175709956291,23120.894035928977,0.0,13942968.006922033,3855.385591471547,25336.607486500252,0.0
2021-03-12,6239066.208859192,466.9283370037001,6539.862803807567,0.0,31504978.534724303,2331.265126029919,23197.200149675704,0.0,13942887.689959465,3877.3270830809124,25394.982957458385,0.0
2021-03-13,6239052.908173211,454.5622948782376,6565.529531913991,0.0,31504897.520725053,2334.7701205694357,23274.709154387805,0.0,13942767.664874252,3938.215383093029,25454.119742658975,0.0
2021-03-14,6239044.735820871,438.7420080184579,6589.522171114201,0.0,31504784.894270826,2369.9842005621726,23352.12152862313,0.0,13942705.935472965,3938.1810447045636,25515.883482334146,0.0
2021-03-15,6239034.683431727,426.89925701615067,6611.417311260938,0.0,31504726.65487847,2348.275511915512,23432.069609626677,0.0,13942672.514890376,3910.1483545587444,25577.336755068292,0.0
2021-03-16,6239026.740518283,414.5368498891318,6631.722631831652,0.0,31504700.815226518,2296.3686444265245,23509.81612906753,0.0,13942621.401574152,3901.4612335399247,25637.13719231177,0.0
2021-03-17,6239011.899131442,410.71974365299036,6650.381124908635,0.0,31504594.36430716,2329.770046939123,23582.865645909595,0.0,13942552.587260114,3911.1910943300086,25696.221645560126,0.0
2021-03-18,6238998.151037067,406.37977569636655,6668.469187240716,0.0,31504487.27863539,2361.399133043176,23658.322231575992,0.0,13942508.068368342,3896.453921802168,25755.477709860166,0.0
2021-03-19,6238975.493383003,411.5823037343207,6685.924313266558,0.0,31504410.570246547,2360.403005000592,23736.026748460696,0.0,13942424.84575689,3921.424133555664,25813.73010955737,0.0
2021-03-20,6238962.9230045695,406.1345157675306,6703.9424796670155,0.0,31504309.25038029,2384.489555585543,23813.260064133443,0.0,13942372.914407438,3914.195775144992,25872.88981742026,0.0
