confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
2742,3.73,0.00,0,0.00,0-9,2021-01-20,2021-01-20
2757,3.73,0.00,0,0.00,0-9,2021-01-21,2021-01-21
2775,3.74,0.00,0,0.00,0-9,2021-01-22,2021-01-22
2796,3.74,0.00,0,0.00,0-9,2021-01-23,2021-01-23
2814,3.75,0.00,0,0.00,0-9,2021-01-24,2021-01-24
2828,3.75,0.00,0,0.00,0-9,2021-01-25,2021-01-25
2843,3.75,0.00,0,0.00,0-9,2021-01-26,2021-01-26
2885,3.78,0.00,0,0.00,0-9,2021-01-27,2021-01-27
2918,3.79,0.00,0,0.00,0-9,2021-01-28,2021-01-28
2940,3.80,0.00,0,0.00,0-9,2021-01-29,2021-01-29
2967,3.81,0.00,0,0.00,0-9,2021-01-30,2021-01-30
2984,3.82,0.00,0,0.00,0-9,2021-01-31,2021-01-31
3004,3.83,0.00,0,0.00,0-9,2021-02-01,2021-02-01
3013,3.82,0.00,0,0.00,0-9,2021-02-02,2021-02-02
3035,3.83,0.00,0,0.00,0-9,2021-02-03,2021-02-03
3062,3.84,0.00,0,0.00,0-9,2021-02-04,2021-02-04
3092,3.86,0.00,0,0.00,0-9,2021-02-05,2021-02-05
3117,3.87,0.00,0,0.00,0-9,2021-02-06,2021-02-06
3138,3.88,0.00,0,0.00,0-9,2021-02-07,2021-02-07
3157,3.89,0.00,0,0.00,0-9,2021-02-08,2021-02-08
3172,3.89,0.00,0,0.00,0-9,2021-02-09,2021-02-09
3194,3.90,0.00,0,0.00,0-9,2021-02-10,2021-02-10
3221,3.91,0.00,0,0.00,0-9,2021-02-11,2021-02-11
3241,3.91,0.00,0,0.00,0-9,2021-02-12,2021-02-12
3262,3.92,0.00,0,0.00,0-9,2021-02-13,2021-02-13
3282,3.93,0.00,0,0.00,0-9,2021-02-14,2021-02-14
3301,3.94,0.00,0,0.00,0-9,2021-02-15,2021-02-15
3326,3.94,0.00,0,0.00,0-9,2021-02-16,2021-02-16
3358,3.95,0.00,0,0.00,0-9,2021-02-17,2021-02-17
3395,3.97,0.00,0,0.00,0-9,2021-02-18,2021-02-18
3430,3.98,0.00,0,0.00,0-9,2021-02-19,2021-02-19
3465,4.00,0.00,0,0.00,0-9,2021-02-20,2021-02-20
3488,4.01,0.00,0,0.00,0-9,2021-02-21,2021-02-21
3510,4.02,0.00,0,0.00,0-9,2021-02-22,2021-02-22
3530,4.03,0.00,0,0.00,0-9,2021-02-23,2021-02-23
3551,4.03,0.00,0,0.00,0-9,2021-02-24,2021-02-24
3574,4.04,0.00,0,0.00,0-9,2021-02-25,2021-02-25
3587,4.04,0.00,0,0.00,0-9,2021-02-26,2021-02-26
3609,4.04,0.00,0,0.00,0-9,2021-02-27,2021-02-27
3622,4.04,0.00,0,0.00,0-9,2021-02-28,2021-02-28
3653,4.06,0.00,0,0.00,0-9,2021-03-01,2021-03-01
3683,4.08,0.00,0,0.00,0-9,2021-03-02,2021-03-02
3730,4.11,0.00,0,0.00,0-9,2021-03-03,2021-03-03
3742,4.10,0.00,0,0.00,0-9,2021-03-04,2021-03-04
3754,4.10,0.00,0,0.00,0-9,2021-03-05,2021-03-05
3775,4.10,0.00,0,0.00,0-9,2021-03-06,2021-03-06
3793,4.10,0.00,0,0.00,0-9,2021-03-07,2021-03-07
3812,4.11,0.00,0,0.00,0-9,2021-03-08,2021-03-08
3840,4.12,0.00,0,0.00,0-9,2021-03-09,2021-03-09
3866,4.12,0.00,0,0.00,0-9,2021-03-10,2021-03-10
3894,4.13,0.00,0,0.00,0-9,2021-03-11,2021-03-11
3926,4.15,0.00,0,0.00,0-9,2021-03-12,2021-03-12
3945,4.15,0.00,0,0.00,0-9,2021-03-13,2021-03-13
3960,4.14,0.00,0,0.00,0-9,2021-03-14,2021-03-14
3979,4.14,0.00,0,0.00,0-9,2021-03-15,2021-03-15
3999,4.15,0.00,0,0.00,0-9,2021-03-16,2021-03-16
4017,4.15,0.00,0,0.00,0-9,2021-03-17,2021-03-17
4039,4.15,0.00,0,0.00,0-9,2021-03-18,2021-03-18
4065,4.16,0.00,0,0.00,0-9,2021-03-19,2021-03-19
4086,4.16,0.00,0,0.00,0-9,2021-03-20,2021-03-20
4107,4.16,0.00,0,0.00,0-9,2021-03-21,2021-03-21
4130,4.17,0.00,0,0.00,0-9,2021-03-22,2021-03-22
4154,4.18,0.00,0,0.00,0-9,2021-03-23,2021-03-23
4179,4.19,0.00,0,0.00,0-9,2021-03-24,2021-03-24
4200,4.19,0.00,0,0.00,0-9,2021-03-25,2021-03-25
4248,4.22,0.00,0,0.00,0-9,2021-03-26,2021-03-26
4276,4.22,0.00,0,0.00,0-9,2021-03-27,2021-03-27
4304,4.23,0.00,0,0.00,0-9,2021-03-28,2021-03-28
4317,4.23,0.00,0,0.00,0-9,2021-03-29,2021-03-29
4337,4.23,0.00,0,0.00,0-9,2021-03-30,2021-03-30
4371,4.24,0.00,0,0.00,0-9,2021-03-31,2021-03-31
4409,4.25,0.00,0,0.00,0-9,2021-04-01,2021-04-01
4431,4.25,0.00,0,0.00,0-9,2021-04-02,2021-04-02
4456,4.25,0.00,0,0.00,0-9,2021-04-03,2021-04-03
4477,4.25,0.00,0,0.00,0-9,2021-04-04,2021-04-04
4494,4.25,0.00,0,0.00,0-9,2021-04-05,2021-04-05
4523,4.26,0.00,0,0.00,0-9,2021-04-06,2021-04-06
4551,4.26,0.00,0,0.00,0-9,2021-04-07,2021-04-07
4586,4.26,0.00,0,0.00,0-9,2021-04-08,2021-04-08
4623,4.27,0.00,0,0.00,0-9,2021-04-09,2021-04-09
4657,4.27,0.00,0,0.00,0-9,2021-04-10,2021-04-10
4691,4.28,0.00,0,0.00,0-9,2021-04-11,2021-04-11
4719,4.28,0.00,0,0.00,0-9,2021-04-12,2021-04-12
4745,4.29,0.00,0,0.00,0-9,2021-04-13,2021-04-13
4777,4.29,0.00,0,0.00,0-9,2021-04-14,2021-04-14
4802,4.28,0.00,0,0.00,0-9,2021-04-15,2021-04-15
4837,4.29,0.00,0,0.00,0-9,2021-04-16,2021-04-16
4857,4.28,0.00,0,0.00,0-9,2021-04-17,2021-04-17
4887,4.28,0.00,0,0.00,0-9,2021-04-18,2021-04-18
4922,4.29,0.00,0,0.00,0-9,2021-04-19,2021-04-19
4943,4.29,0.00,0,0.00,0-9,2021-04-20,2021-04-20
4982,4.30,0.00,0,0.00,0-9,2021-04-21,2021-04-21
5011,4.30,0.00,0,0.00,0-9,2021-04-22,2021-04-22
5064,4.31,0.00,0,0.00,0-9,2021-04-23,2021-04-23
5096,4.31,0.00,0,0.00,0-9,2021-04-24,2021-04-24
5123,4.31,0.00,0,0.00,0-9,2021-04-25,2021-04-25
5147,4.31,0.00,0,0.00,0-9,2021-04-26,2021-04-26
5173,4.31,0.00,0,0.00,0-9,2021-04-27,2021-04-27
5204,4.31,0.00,0,0.00,0-9,2021-04-28,2021-04-28
5253,4.33,0.00,0,0.00,0-9,2021-04-29,2021-04-29
5283,4.33,0.00,0,0.00,0-9,2021-04-30,2021-04-30
5313,4.33,0.00,0,0.00,0-9,2021-05-01,2021-05-01
5336,4.33,0.00,0,0.00,0-9,2021-05-02,2021-05-02
5368,4.34,0.00,0,0.00,0-9,2021-05-03,2021-05-03
5394,4.34,0.00,0,0.00,0-9,2021-05-04,2021-05-04
5426,4.34,0.00,0,0.00,0-9,2021-05-05,2021-05-05
5460,4.35,0.00,0,0.00,0-9,2021-05-06,2021-05-06
5492,4.36,0.00,0,0.00,0-9,2021-05-07,2021-05-07
5521,4.36,0.00,0,0.00,0-9,2021-05-08,2021-05-08
5561,4.37,0.00,0,0.00,0-9,2021-05-09,2021-05-09
5577,4.36,0.00,0,0.00,0-9,2021-05-10,2021-05-10
5595,4.36,0.00,0,0.00,0-9,2021-05-11,2021-05-11
5633,4.37,0.00,0,0.00,0-9,2021-05-12,2021-05-12
5668,4.37,0.00,0,0.00,0-9,2021-05-13,2021-05-13
5700,4.37,0.00,0,0.00,0-9,2021-05-14,2021-05-14
5735,4.38,0.00,0,0.00,0-9,2021-05-15,2021-05-15
5781,4.39,0.00,0,0.00,0-9,2021-05-16,2021-05-16
5810,4.39,0.00,0,0.00,0-9,2021-05-17,2021-05-17
5841,4.40,0.00,0,0.00,0-9,2021-05-18,2021-05-18
5871,4.40,0.00,0,0.00,0-9,2021-05-19,2021-05-19
5902,4.40,0.00,0,0.00,0-9,2021-05-20,2021-05-20
5948,4.42,0.00,0,0.00,0-9,2021-05-21,2021-05-21
5975,4.41,0.00,0,0.00,0-9,2021-05-22,2021-05-22
5999,4.41,0.00,0,0.00,0-9,2021-05-23,2021-05-23
6033,4.42,0.00,0,0.00,0-9,2021-05-24,2021-05-24
6051,4.42,0.00,0,0.00,0-9,2021-05-25,2021-05-25
6095,4.43,0.00,0,0.00,0-9,2021-05-26,2021-05-26
6121,4.43,0.00,0,0.00,0-9,2021-05-27,2021-05-27
6133,4.42,0.00,0,0.00,0-9,2021-05-28,2021-05-28
6164,4.42,0.00,0,0.00,0-9,2021-05-29,2021-05-29
6180,4.42,0.00,0,0.00,0-9,2021-05-30,2021-05-30
6194,4.41,0.00,0,0.00,0-9,2021-05-31,2021-05-31
6219,4.42,0.00,0,0.00,0-9,2021-06-01,2021-06-01
6247,4.42,0.00,0,0.00,0-9,2021-06-02,2021-06-02
