confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
59519,8.35,0.01,3,0.05,0-9,2022-01-20,2022-01-20
60223,8.37,0.00,3,0.05,0-9,2022-01-21,2022-01-21
60986,8.40,0.00,3,0.05,0-9,2022-01-22,2022-01-22
61895,8.43,0.00,3,0.05,0-9,2022-01-23,2022-01-23
62851,8.48,0.00,3,0.05,0-9,2022-01-24,2022-01-24
62851,8.48,0.00,3,0.05,0-9,2022-01-24,2022-01-24
64017,8.54,0.00,3,0.05,0-9,2022-01-25,2022-01-25
65533,8.59,0.00,3,0.05,0-9,2022-01-26,2022-01-26
67185,8.64,0.00,3,0.05,0-9,2022-01-27,2022-01-27
68863,8.68,0.00,3,0.04,0-9,2022-01-28,2022-01-28
70781,8.73,0.00,3,0.04,0-9,2022-01-29,2022-01-29
72711,8.77,0.00,3,0.04,0-9,2022-01-30,2022-01-30
74710,8.83,0.00,3,0.04,0-9,2022-01-31,2022-01-31
77025,8.91,0,3,0.04,0-9,2022-02-01,2022-02-01
79440,8.98,0,3,0.04,0-9,2022-02-02,2022-02-02
82143,9.05,0.00,3,0.04,0-9,2022-02-03,2022-02-03
85031,9.10,0,3,0.04,0-9,2022-02-04,2022-02-04
88782,9.14,0,3,0.04,0-9,2022-02-05,2022-02-05
92789,9.19,0.00,3,0.04,0-9,2022-02-06,2022-02-06
96330,9.22,0.00,3,0.04,0-9,2022-02-07,2022-02-07
100097,9.25,0.00,3,0.04,0-9,2022-02-08,2022-02-08
105048,9.29,0.00,3,0.04,0-9,2022-02-09,2022-02-09
110752,9.34,0.00,3,0.04,0-9,2022-02-10,2022-02-10
116385,9.39,0.00,3,0.04,0-9,2022-02-11,2022-02-11
122412,9.46,0,3,0.04,0-9,2022-02-12,2022-02-12
129009,9.55,0,3,0.04,0-9,2022-02-13,2022-02-13
135910,10,0.00,3,0,0-9,2022-02-14,2022-02-14
143962,10,0.00,3,0,0-9,2022-02-15,2022-02-15
156542,10,0.00,3,0,0-9,2022-02-16,2022-02-16
169734,10,0.00,3,0,0-9,2022-02-17,2022-02-17
183863,10,0.00,3,0,0-9,2022-02-18,2022-02-18
196878,10.60,0.00,3,0.04,0-9,2022-02-19,2022-02-19
211279,10.76,0.00,3,0.04,0-9,2022-02-20,2022-02-20
224821,10.92,0,3,0.04,0-9,2022-02-21,2022-02-21
240157,11,0.00,3,0,0-9,2022-02-22,2022-02-22
264937,11.37,0,3,0.04,0-9,2022-02-23,2022-02-23
289361,12,0,5,0,0-9,2022-02-24,2022-02-24
311096,11.67,0.00,5,0.06,0-9,2022-02-25,2022-02-25
332047,12,0,5,0,0-9,2022-02-26,2022-02-26
353331,12,0,5,0,0-9,2022-02-27,2022-02-27
372444,11.88,0.00,5,0.06,0-9,2022-02-28,2022-02-28
392246,11.98,0.00,5,0.06,0-9,2022-03-01,2022-03-01
419036,12.00,0.00,5,0.06,0-9,2022-03-02,2022-03-02
445450,12.07,0.00,5,0.06,0-9,2022-03-03,2022-03-03
477610,12.07,0.00,5,0.06,0-9,2022-03-04,2022-03-04
508334,12.07,0,5,0.06,0-9,2022-03-05,2022-03-05
534888,12,0,5,0.06,0-9,2022-03-06,2022-03-06
559457,11.99,0.00,5,0.05,0-9,2022-03-07,2022-03-07
587404,12.06,0.00,5,0.05,0-9,2022-03-08,2022-03-08
631994,12,0,5,0,0-9,2022-03-09,2022-03-09
674427,12.17,0.00,6,0.06,0-9,2022-03-10,2022-03-10
710044,12.19,0.00,6,0.06,0-9,2022-03-11,2022-03-11
755474,12.17,0.00,6,0.06,0-9,2022-03-12,2022-03-12
799051,12.19,0.00,6,0.06,0-9,2022-03-13,2022-03-13
836425,12.18,0.00,6,0.06,0-9,2022-03-14,2022-03-14
886659,12.27,0,8,0.07,0-9,2022-03-15,2022-03-15
939442,12.31,0,8,0.07,0-9,2022-03-16,2022-03-16
1016513,12.32,0,8,0.07,0-9,2022-03-17,2022-03-17
1066039,12.31,0,8,0.07,0-9,2022-03-18,2022-03-18
1114691,12.33,0.00,8,0.07,0-9,2022-03-19,2022-03-19
1114691,12.33,0.00,8,0.07,0-9,2022-03-19,2022-03-19
1158968,12.36,0,2,0.02,0-9,2022-03-20,2022-03-20
1190324,12.42,0,8,0.06,0-9,2022-03-21,2022-03-21
1245789,12.54,0.00,8,0.06,0-9,2022-03-22,2022-03-22
1313170,12.59,0.00,8,0.06,0-9,2022-03-23,2022-03-23
1363024,12.59,0.00,8,0.06,0-9,2022-03-24,2022-03-24
1403752,12.58,0.00,9,0.06,0-9,2022-03-25,2022-03-25
1445492,12.57,0,9,0.06,0-9,2022-03-26,2022-03-26
1485301,12.57,0,9,0.06,0-9,2022-03-27,2022-03-27
1512733,12.60,0.00,9,0.06,0-9,2022-03-28,2022-03-28
1562075,12.65,0.00,9,0.06,0-9,2022-03-29,2022-03-29
1614780,12.64,0.00,11,0.07,0-9,2022-03-30,2022-03-30
1651913,12.61,0.00,11,0.07,0-9,2022-03-31,2022-03-31
1683463,12.59,0.00,11,0.07,0-9,2022-04-01,2022-04-01
1712688,13,0,13,0,0-9,2022-04-02,2022-04-02
1739783,13,0,13,0,0-9,2022-04-03,2022-04-03
1757756,12.55,0,13,0.07,0-9,2022-04-04,2022-04-04
1757756,12.55,0.00,13,0.07,0-9,2022-04-04,2022-04-04
1792122,12.56,0,13,0.07,0-9,2022-04-05,2022-04-05
1823539,12.53,0,14,0.08,0-9,2022-04-06,2022-04-06
1846489,12.49,0,15,0.08,0-9,2022-04-07,2022-04-07
1867681,12.46,0,15,0.08,0-9,2022-04-08,2022-04-08
1887337,12.44,0,15,0.08,0-9,2022-04-09,2022-04-09
1904811,12.42,0,15,0.08,0-9,2022-04-10,2022-04-10
1916993,12.43,0,15,0.08,0-9,2022-04-11,2022-04-11
1940233,12.41,0,15,0.08,0-9,2022-04-12,2022-04-12
1959811,12.38,0,15,0.07,0-9,2022-04-13,2022-04-13
1974323,12.36,0,17,0.08,0-9,2022-04-14,2022-04-14
1986453,12.33,0,17,0.08,0-9,2022-04-15,2022-04-15
1996947,12.32,0.00,17,0.08,0-9,2022-04-16,2022-04-16
2006678,12.31,0.00,17,0.08,0-9,2022-04-17,2022-04-17
2013419,12.31,0,17,0.08,0-9,2022-04-18,2022-04-18
2026461,12.3,0,17,0.08,0-9,2022-04-19,2022-04-19
2037513,12.29,0,17,0.08,0-9,2022-04-20,2022-04-20
2046121,12.27,0,17,0.08,0-9,2022-04-21,2022-04-21
2053779,12.26,0,18,0.08,0-9,2022-04-22,2022-04-22
2061071,12.25,0,18,0.08,0-9,2022-04-23,2022-04-23
2067273,12.24,0,18,0.08,0-9,2022-04-24,2022-04-24
2071680,12.24,0,18,0.08,0-9,2022-04-25,2022-04-25
2079932,12.23,0,18,0.08,0-9,2022-04-26,2022-04-26
2086993,12.21,0,18,0.08,0-9,2022-04-27,2022-04-27
2092173,12.2,0,18,0.08,0-9,2022-04-28,2022-04-28
2096696,12.19,0,18,0.08,0-9,2022-04-29,2022-04-29
2100431,12,0,19,0,0-9,2022-04-30,2022-04-30
2103959,12,0,19,0,0-9,2022-05-01,2022-05-01
2106467,12.18,0,19,0.08,0-9,2022-05-02,2022-05-02
2111107,12.17,0,19,0.08,0-9,2022-05-03,2022-05-03
2115218,12.16,0,20,0.09,0-9,2022-05-04,2022-05-04
2118865,12.15,0.00,20,0.09,0-9,2022-05-05,2022-05-05
2121395,12.15,0,20,0.09,0-9,2022-05-06,2022-05-06
2124644,12.14,0.00,20,0.09,0-9,2022-05-07,2022-05-07
2127883,12.13,0.00,21,0.09,0-9,2022-05-08,2022-05-08
2130200,12.13,0,21,0.09,0-9,2022-05-09,2022-05-09
2134515,12.12,0,21,0.09,0-9,2022-05-10,2022-05-10
2138094,12.11,0,21,0.09,0-9,2022-05-11,2022-05-11
2140996,12.1,0,21,0.09,0-9,2022-05-12,2022-05-12
2143606,12.09,0,21,0.09,0-9,2022-05-13,2022-05-13
2146041,12.09,0,21,0.09,0-9,2022-05-14,2022-05-14
2148202,12.08,0,21,0.09,0-9,2022-05-15,2022-05-15
2149608,12.08,0,21,0.09,0-9,2022-05-16,2022-05-16
2152534,12.07,0,21,0.09,0-9,2022-05-17,2022-05-17
2155066,12.07,0,21,0.09,0-9,2022-05-18,2022-05-18
2157400,12.06,0,21,0.09,0-9,2022-05-19,2022-05-19
2159394,12.05,0,21,0.09,0-9,2022-05-20,2022-05-20
2161297,12.05,0,21,0.09,0-9,2022-05-21,2022-05-21
2162908,12.04,0,21,0.09,0-9,2022-05-22,2022-05-22
2163983,12.04,0,21,0.09,0-9,2022-05-23,2022-05-23
2166179,12.04,0,21,0.09,0-9,2022-05-24,2022-05-24
2168009,12.03,0,21,0.09,0-9,2022-05-25,2022-05-25
2169539,12.03,0,21,0.09,0-9,2022-05-26,2022-05-26
2170924,12.03,0,21,0.09,0-9,2022-05-27,2022-05-27
2172135,12.02,0,21,0.09,0-9,2022-05-28,2022-05-28
2173241,12.02,0,21,0.09,0-9,2022-05-29,2022-05-29
2173934,12.02,0,21,0.09,0-9,2022-05-30,2022-05-30
2175357,12.02,0,22,0.09,0-9,2022-05-31,2022-05-31
2176531,12.01,0,22,0.09,0-9,2022-06-01,2022-06-01
2177411,12.01,0,22,0.09,0-9,2022-06-02,2022-06-02
2178350,12.01,0,22,0.09,0-9,2022-06-03,2022-06-03
2179345,12,0,22,0.09,0-9,2022-06-04,2022-06-04
2180107,12,0,22,0.09,0-9,2022-06-05,2022-06-05
2180589,12,0,22,0.09,0-9,2022-06-06,2022-06-06
2181168,12,0,22,0.09,0-9,2022-06-07,2022-06-07
2182128,12,0,22,0.09,0-9,2022-06-08,2022-06-08
2183039,11.99,0,22,0.09,0-9,2022-06-09,2022-06-09
2183782,12,0,22,0,0-9,2022-06-10,2022-06-10
2184427,12,0,22,0,0-9,2022-06-11,2022-06-11
2185067,12,0,22,0,0-9,2022-06-12,2022-06-12
