Date,S,I,R,V
2020-04-13,6245462.343011831,41.7201325517277,568.9368556192009,0.0
2020-04-14,6245462.187696109,39.50511598276174,571.3071879100709,0.0
2020-04-15,6245461.044232048,38.56697648491652,573.3887914683658,0.0
2020-04-16,6245457.911176005,39.74610442430196,575.3427195716384,0.0
2020-04-17,6245455.7878896035,39.777841371264216,577.434269026818,0.0
2020-04-18,6245456.675060948,36.80561119985619,579.5193278530919,0.0
2020-04-19,6245457.572657588,34.204909799874166,581.2224326138085,0.0
2020-04-20,6245457.478769751,32.9292960748899,582.5919341757237,0.0
2020-04-21,6245458.391729422,30.81313406552866,583.7951365142063,0.0
2020-04-22,6245460.310705105,27.96149230733758,584.7278025898264,0.0
2020-04-23,6245462.234344117,25.466305768920382,585.2993501152945,0.0
2020-04-24,6245464.160840868,23.283017547805333,585.5561415858331,0.0
2020-04-25,6245465.088621576,22.372640354329665,585.5387380713796,0.0
2020-04-26,6245467.0163152665,20.576060310038457,585.4076244253139,0.0
2020-04-27,6245467.943353388,20.00405277128365,585.0525938419422,0.0
2020-04-28,6245468.868616357,19.503546174873193,584.627837469143,0.0
2020-04-29,6245471.791755545,17.065602903014046,584.1426415536564,0.0
2020-04-30,6245474.712468753,14.93240254013729,583.3551287087649,0.0
2020-05-01,6245477.629244396,13.065852222620128,582.3049033827383,0.0
2020-05-02,6245480.540768913,11.432620694792613,581.0266103936522,0.0
2020-05-03,6245482.445901965,11.003543107943536,579.550554928533,0.0
2020-05-04,6245485.34365474,9.628100219450594,578.0282450423832,0.0
2020-05-05,6245488.233795965,8.42458769201927,576.3416163446027,0.0
2020-05-06,6245491.115504047,7.37151423051686,574.5129817243821,0.0
2020-05-07,6245492.988068956,7.450074951702253,572.5618560945749,0.0
2020-05-08,6245494.850878237,7.51881558273947,570.6303061830647,0.0
2020-05-09,6245495.704029768,8.578963634897038,568.7170065999918,0.0
2020-05-10,6245495.547614801,10.506593180534908,566.945792021354,0.0
2020-05-11,6245497.382343761,10.193269032968045,565.4243872088141,0.0
2020-05-12,6245495.2094656965,13.91911040384704,563.871423901891,0.0
2020-05-13,6245496.028822816,14.179221603366159,562.7919555828624,0.0
2020-05-14,6245487.842782594,23.40681890294539,561.7503985053689,0.0
2020-05-15,6245485.651534587,25.480966540077215,561.8674988757103,0.0
2020-05-16,6245484.460872081,26.295845722567563,562.2432821988415,0.0
2020-05-17,6245486.272088492,24.00886500724662,562.7190465031682,0.0
2020-05-18,6245488.085683725,22.007756881340793,562.9065593965582,0.0
2020-05-19,6245489.900216522,20.256787271173195,562.842996209743,0.0
2020-05-20,6245485.714431503,24.724688862276544,562.5608796375909,0.0
2020-05-21,6245484.527235901,25.634102754491977,562.8386613471876,0.0
2020-05-22,6245484.3414292075,25.42983991018048,563.2287308847632,0.0
2020-05-23,6245486.157572862,23.25110992140792,563.5913172191119,0.0
2020-05-24,6245486.975529448,22.34472118123193,563.6797493731924,0.0
2020-05-25,6245488.793928195,20.551631033577937,563.6544407739805,0.0
2020-05-26,6245489.612200399,19.982677154380696,563.4051224493078,0.0
2020-05-27,6245487.429226011,22.48484251008311,563.0859314813588,0.0
2020-05-28,6245484.244655669,25.67423719632272,563.0811071377124,0.0
2020-05-29,6245480.060061204,29.46495754678238,563.4749812515641,0.0
2020-05-30,6245476.877436111,31.78183785343458,564.3407260386541,0.0
2020-05-31,6245479.699139741,27.80910812175526,565.4917521401402,0.0
2020-06-01,6245479.526598502,27.33296960653585,566.140431894659,0.0
2020-06-02,6245480.3573006615,25.91634840571887,566.7263509360026,0.0
2020-06-03,6245480.190932416,25.67680485500401,567.1322627320375,0.0
2020-06-04,6245481.02659373,24.46720424812851,567.5062020252527,0.0
2020-06-05,6245481.86412474,23.40880371711245,567.7270715461426,0.0
2020-06-06,6245480.702760098,24.482703252473392,567.8145366530509,0.0
2020-06-07,6245476.54183278,28.42236534591422,568.0358018763449,0.0
2020-06-08,6245477.38201179,26.869569677674942,568.7484185352024,0.0
2020-06-09,6245480.225753883,23.510873467965574,569.2633726522357,0.0
2020-06-10,6245480.072070746,23.572014284469876,569.3559149724701,0.0
2020-06-11,6245478.91885032,24.625512498911142,569.4556371831666,0.0
2020-06-12,6245478.7661285065,24.54732343654725,569.6865480596147,0.0
2020-06-13,6245479.614561247,23.47890800697884,569.906530748885,0.0
2020-06-14,6245482.4640939,20.544044506106488,569.9918615960129,0.0
2020-06-15,6245483.314053209,19.976038942843175,569.7099078512962,0.0
2020-06-16,6245483.162602748,20.47903407498778,569.358363179895,0.0
2020-06-17,6245483.009394564,20.919154815614306,569.0714506233691,0.0
2020-06-18,6245483.854751817,20.304260463662516,568.840987722204,0.0
2020-06-19,6245484.698956756,19.766227905704703,568.5348153415507,0.0
2020-06-20,6245481.5416308325,23.295449417491614,568.162919753056,0.0
2020-06-21,6245483.382445431,21.38351824030516,568.2340363314772,0.0
2020-06-22,6245485.223615613,19.710578460267016,568.065805929858,0.0
2020-06-23,6245485.063944642,20.24675615273364,567.6892992077421,0.0
2020-06-24,6245484.9023911385,20.715911633641934,567.3816972307951,0.0
2020-06-25,6245484.739299624,21.126422679436693,567.1342776988463,0.0
2020-06-26,6245485.574971013,20.485619844507106,566.9394091452816,0.0
2020-06-27,6245485.409668058,20.924917363943717,566.6654145801185,0.0
2020-06-28,6245483.242995131,23.309302693450753,566.4477021777109,0.0
2020-06-29,6245482.075233642,24.39563985676941,566.5291265035037,0.0
2020-06-30,6245478.907879274,27.346184874673234,566.7459358530824,0.0
2020-07-01,6245479.741608954,25.92791176533908,567.3304792831511,0.0
2020-07-02,6245478.57826135,26.686922794671695,567.7348158574027,0.0
2020-07-03,6245470.41693543,34.35105744533773,568.2320071274497,0.0
2020-07-04,6245468.258095466,35.05717526467051,569.6847292724797,0.0
2020-07-05,6245465.106519112,36.6750283565867,571.218452534201,0.0
2020-07-06,6245461.962611375,38.09064981201336,572.9467388161033,0.0
2020-07-07,6245461.8273450695,36.32931858551169,574.8433363485244,0.0
2020-07-08,6245460.701561751,35.78815376232273,576.5102844899708,0.0
2020-07-09,6245457.584113173,37.31463454203239,578.1012522878112,0.0
2020-07-10,6245454.474619434,38.65030522427834,579.8750753441262,0.0
2020-07-11,6245456.3739948105,34.81901707124355,581.8069881204405,0.0
2020-07-12,6245451.283029751,38.46663993733811,583.2503303137437,0.0
2020-07-13,6245447.199281403,40.65830994517084,585.1424086543423,0.0
2020-07-14,6245446.124993446,39.576021202024485,587.2989853542169,0.0
2020-07-15,6245447.061488373,36.62901855177142,589.3094930776989,0.0
2020-07-16,6245442.008035839,40.050391232799996,590.9415729312818,0.0
2020-07-17,6245440.962743703,39.044092328699996,592.9931639707255,0.0
2020-07-18,6245436.927709524,41.163580787612496,594.9087096919593,0.0
2020-07-19,6245434.902253072,41.018133189160935,597.0796137419511,0.0
2020-07-20,6245433.887651141,39.890866540515816,599.2214823218865,0.0
2020-07-21,6245434.883758552,36.904508222951335,601.2117332278416,0.0
2020-07-22,6245430.889817218,39.29144469508242,602.8187380895713,0.0
2020-07-23,6245429.903910909,38.380014108197116,604.7160749860087,0.0
2020-07-24,6245430.927491284,35.58251234467248,606.4899963746034,0.0
2020-07-25,6245431.959941266,33.13469830158842,607.9053604358144,0.0
2020-07-26,6245434.999468069,28.99286101388987,609.0076709213338,0.0
2020-07-27,6245436.044506423,27.368753387153635,609.5867401934634,0.0
2020-07-28,6245435.092440125,27.94765921375943,609.9599006658902,0.0
2020-07-29,6245437.142239628,25.4542018120395,610.4035585642807,0.0
2020-07-30,6245440.194257421,22.27242658553456,610.5333159979642,0.0
2020-07-31,6245442.246924002,20.48837326234274,610.2647027411663,0.0
2020-08-01,6245444.298247515,18.927326604549897,609.7744258852533,0.0
2020-08-02,6245445.347119644,18.56141077898116,609.0914695813958,0.0
2020-08-03,6245443.3925769925,21.241234431608515,608.3661885808615,0.0
2020-08-04,6245437.4344079355,27.58608012765745,607.9795119419082,0.0
2020-08-05,6245436.474305496,28.137820111700268,608.3878743981559,0.0
2020-08-06,6245435.516244868,28.62059259773773,608.8631625401276,0.0
2020-08-07,6245434.560560681,29.04301852302051,609.3964208021441,0.0
2020-08-08,6245435.607542785,27.412641207642945,609.979816013511,0.0
2020-08-09,6245433.657441865,28.986061056687582,610.3564970843988,0.0
2020-08-10,6245436.70922435,25.362803424601633,610.9279722310628,0.0
2020-08-11,6245439.763864211,22.19245299652643,611.0436827979826,0.0
2020-08-12,6245434.819082625,27.418396371960625,610.7625210085585,0.0
2020-08-13,6245429.872895231,31.991096825465547,611.1360079500107,0.0
2020-08-14,6245418.92857527,41.992209722282354,612.0792150134438,0.0
2020-08-15,6245407.988971345,50.743183506997056,614.2678451536618,0.0
2020-08-16,6245385.0603105705,70.40028556862242,617.5394038662682,0.0
2020-08-17,6245370.148007589,79.60024987254462,623.2517425430146,0.0
2020-08-18,6245350.264266302,92.65021863847655,630.0855150643677,0.0
2020-08-19,6245322.414693877,112.06894130866698,638.5163648188554,0.0
2020-08-20,6245278.607275701,145.0603236450836,649.3324006583445,0.0
2020-08-21,6245256.853937704,151.92778318944815,664.2182791106882,0.0
2020-08-22,6245230.1750291,162.93681029076714,679.8881606138157,0.0
2020-08-23,6245182.574469903,193.56970900442124,696.8558210970925,0.0
2020-08-24,6245164.058749008,191.3734953788686,717.5677556171597,0.0
2020-08-25,6245134.646587786,200.45180845651004,737.9016037614325,0.0
2020-08-26,6245112.336095805,201.3953323994463,759.2685717996891,0.0
2020-08-27,6245080.132438664,212.2209158495155,780.6466454906215,0.0
2020-08-28,6245050.035671892,219.69330136832608,803.2710267443578,0.0
2020-08-29,6245020.052027025,226.23163869728532,826.7163342816767,0.0
2020-08-30,6245002.185608697,219.95268386012467,850.861707447429,0.0
2020-08-31,6244985.439917235,213.4585983776091,874.1014843927074,0.0
2020-09-01,6244958.810424657,217.77627358040795,896.413301767945,0.0
2020-09-02,6244941.292491165,212.55423938285696,919.1532694566563,0.0
2020-09-03,6244931.888257512,199.98495945999986,941.1267830322302,0.0
2020-09-04,6244920.593891427,190.98683952749988,961.419269049569,0.0
2020-09-05,6244916.400987772,176.1134845865624,980.4855276452587,0.0
2020-09-06,6244910.30341541,165.0992990132421,997.5972855803527,0.0
2020-09-07,6244907.291401838,152.46188663658683,1013.2467115291062,0.0
2020-09-08,6244899.357635396,146.40415080701348,1027.238213801034,0.0
2020-09-09,6244890.493826465,142.10363195613678,1040.4025415829053,0.0
2020-09-10,6244879.695839172,140.3406779616197,1052.963482869508,0.0
2020-09-11,6244878.960656587,128.79809321641721,1065.2412502003629,0.0
2020-09-12,6244875.286862838,121.69833156436506,1076.0148056014132,0.0
2020-09-13,6244873.666936866,113.48604011881942,1085.8470230189516,0.0
2020-09-14,6244874.096171981,104.30028510396698,1094.6035429187093,0.0
2020-09-15,6244865.569189696,105.26274946597111,1102.1680608421116,0.0
2020-09-16,6244867.08003,96.10490578272473,1109.8150642211474,0.0
2020-09-17,6244859.629105321,97.09179255988414,1116.2791021228823,0.0
2020-09-18,6244858.210500832,91.95531848989862,1122.8341806822534,0.0
2020-09-19,6244857.824671735,86.46090367866128,1128.7144245900793,0.0
2020-09-20,6244858.468243858,80.65329071882863,1133.8784654269614,0.0
2020-09-21,6244859.137636185,75.57162937897505,1138.2907344396801,0.0
2020-09-22,6244861.829089857,69.12517570660316,1142.0457344398537,0.0
2020-09-23,6244859.539318529,68.48452874327776,1144.97615273098,0.0
2020-09-24,6244855.264199292,69.92396265036804,1147.8118380602348,0.0
2020-09-25,6244853.003258483,69.18346731907204,1150.8132742012297,0.0
2020-09-26,6244851.757324854,67.53553390418803,1153.7071412451076,0.0
2020-09-27,6244853.52586056,63.09359216616453,1156.3805472769056,0.0
2020-09-28,6244851.307763296,63.20689314539396,1158.4853435612915,0.0
2020-09-29,6244853.100190014,59.30603150221972,1160.5937784866594,0.0
2020-09-30,6244848.903158906,61.89277756444226,1162.2040635320036,0.0
2020-10-01,6244844.714179223,64.156180368887,1164.129640409899,0.0
2020-10-02,6244841.534827425,65.13665782277612,1166.3285147539602,0.0
2020-10-03,6244845.366469999,58.9945755949291,1168.6389544080373,0.0
2020-10-04,6244847.209664771,55.62025364556297,1170.1700815853633,0.0
2020-10-05,6244850.060515179,51.6677219398676,1171.2717628831317,0.0
2020-10-06,6244842.916873993,58.20925669738414,1171.8738693111995,0.0
2020-10-07,6244845.77624334,53.93309961021112,1173.2906570518167,0.0
2020-10-08,6244840.642696626,58.191462158934726,1174.165841217834,0.0
2020-10-09,6244834.5135258315,62.91752938906789,1175.5689447816117,0.0
2020-10-10,6244836.391370555,59.05283821543439,1177.555791231337,0.0
2020-10-11,6244838.279149512,55.67123343850509,1179.0496170521099,0.0
2020-10-12,6244834.174397597,58.712329258691945,1180.1132731466623,0.0
2020-10-13,6244828.074963963,63.37328810135544,1181.5517479382654,0.0
2020-10-14,6244822.982722702,66.45162708868601,1183.5656502112433,0.0
2020-10-15,6244820.900550953,66.14517370260026,1185.9542753462729,0.0
2020-10-16,6244824.83032233,59.87702698977523,1188.2926506823665,0.0
2020-10-17,6244826.771785583,56.39239861605333,1189.8358158026765,0.0
2020-10-18,6244826.720964663,55.34334878904666,1190.9356865506697,0.0
2020-10-19,6244827.675643096,53.425430190415824,1191.8989267165473,0.0
2020-10-20,6244827.635137729,52.74725141661385,1192.6176108567665,0.0
2020-10-21,6244828.598225784,51.15384498953712,1193.2479292295595,0.0
2020-10-22,6244830.56446543,48.75961436584498,1193.675920207104,0.0
2020-10-23,6244823.532845031,55.66466257011436,1193.8024924017989,0.0
2020-10-24,6244815.501857492,62.70657974885006,1194.7915627610541,0.0
2020-10-25,6244809.4758153055,66.8682572802438,1196.655927415855,0.0
2020-10-26,6244804.459094943,69.50972512021332,1199.0311799388064,0.0
2020-10-27,6244801.454250842,69.82100948018666,1201.724739679139,0.0
2020-10-28,6244797.462874541,71.09338329516333,1204.4437421657667,0.0
2020-10-29,6244784.485093252,81.20671038326792,1207.3081963668333,0.0
2020-10-30,6244773.521634233,88.05587158535943,1211.4224941829077,0.0
2020-10-31,6244767.578746704,89.0488876371895,1216.372365660163,0.0
2020-11-01,6244754.660608533,96.9177766825408,1221.4216147865109,0.0
2020-11-02,6244744.767716607,100.80305459722321,1227.429228797896,0.0
2020-11-03,6244742.904862751,96.20267277257031,1233.8924644785595,0.0
2020-11-04,6244744.0743250735,89.17733867599902,1239.748336252738,0.0
2020-11-05,6244741.273066754,87.03017134149914,1244.6967619059742,0.0
2020-11-06,6244731.496550564,92.15139992381175,1249.3520495141317,0.0
2020-11-07,6244731.743310811,86.63247493333529,1254.6242142570377,0.0
2020-11-08,6244731.016431882,82.80341556666838,1259.1801525524195,0.0
2020-11-09,6244728.312332645,81.45298862083483,1263.234678735491,0.0
2020-11-10,6244722.628506038,83.27136504323047,1267.1001289194178,0.0
2020-11-11,6244717.964006683,83.86244441282666,1271.1735489052246,0.0
2020-11-12,6244705.319874427,92.37963886122333,1275.3004867123018,0.0
2020-11-13,6244695.696376861,96.8321840035704,1280.4714391363932,0.0
2020-11-14,6244676.098734057,110.7281610031241,1286.1731049411574,0.0
2020-11-15,6244661.529599581,117.8871408777336,1293.5832595418422,0.0
2020-11-16,6244650.997515879,120.1512482680169,1301.8512358538496,0.0
2020-11-17,6244634.506772058,128.1323422345148,1310.3608857080826,0.0
2020-11-18,6244621.058576487,132.11579945520043,1319.8256240588564,0.0
2020-11-19,6244561.657704608,181.60132452330038,1329.740970870462,0.0
2020-11-20,6244522.306409462,204.90115895788784,1345.7924315815224,0.0
2020-11-21,6244478.03537162,230.28851408815186,1364.6761142933508,0.0
2020-11-22,6244447.858752192,238.50244982713284,1386.638797982903,0.0
2020-11-23,6244410.791946182,252.68964359874127,1409.51841022138,0.0
2020-11-24,6244384.839538233,254.10343814889862,1434.0570236201158,0.0
2020-11-25,6244350.009823351,264.3405083802863,1458.6496682706277,0.0
2020-11-26,6244279.303071693,309.2979448327505,1484.3989834768104,0.0
2020-11-27,6244225.72506661,331.63570172865667,1515.63923166352,0.0
2020-11-28,6244182.303262768,341.18123901257457,1549.5154982212846,0.0
2020-11-29,6244136.0508402595,352.53358413600273,1584.41557560675,0.0
2020-11-30,6244073.972918138,378.46688611900237,1620.5601957457166,0.0
2020-12-01,6244020.075719116,393.15852535412705,1659.7657555318633,0.0
2020-12-02,6243966.374547894,406.01370968486117,1700.6117424234699,0.0
2020-12-03,6243902.877606606,427.2619959742535,1742.8603974219602,0.0
2020-12-04,6243840.591908594,444.85424647747186,1787.553844931632,0.0
2020-12-05,6243774.5296778185,464.2474656677879,1834.2228565166577,0.0
2020-12-06,6243731.700792101,458.2165324593144,1883.082675442548,0.0
2020-12-07,6243696.116205478,445.9394659019001,1930.9443286227497,0.0
2020-12-08,6243650.770927121,445.19703266416263,1977.0320402173734,0.0
2020-12-09,6243597.656087322,452.5474035811423,2022.7965090993068,0.0
2020-12-10,6243517.770069867,485.9789781334996,2069.2509520014532,0.0
2020-12-11,6243449.116324628,504.2316058668122,2119.652069508133,0.0
2020-12-12,6243321.7145849755,579.2026551334607,2172.0827598939436,0.0
2020-12-13,6243222.574998775,616.8023232417781,2233.6226779861563,0.0
2020-12-14,6243148.743112165,624.7020328365559,2299.554855001448,0.0
2020-12-15,6243066.24088644,640.6142787319864,2366.14483483101,0.0
2020-12-16,6242964.071610614,674.5374938904881,2434.3908954983535,0.0
2020-12-17,6242865.243565091,701.2203071541771,2506.536127757173,0.0
2020-12-18,6242771.77624573,719.567768759905,2581.6559855126593,0.0
2020-12-19,6242686.684525657,727.6217976649168,2658.693676680084,0.0
2020-12-20,6242581.977994041,754.6690729568022,2736.352933004798,0.0
2020-12-21,6242504.659758706,751.335438837202,2817.004802459375,0.0
2020-12-22,6242431.744782718,744.4185089825518,2896.8367083017283,0.0
2020-12-23,6242338.228966259,759.3661953597328,2975.4048383830386,0.0
2020-12-24,6242248.105990452,769.4454209397662,3055.44858861109,0.0
2020-12-25,6242150.3832333945,786.2647433222954,3136.3520232855053,0.0
2020-12-26,6242039.064993511,814.9816504070085,3218.9533560843647,0.0
2020-12-27,6241958.159760292,810.1089441061324,3304.731295604819,0.0
2020-12-28,6241889.68341677,793.8453260928659,3389.471257140062,0.0
2020-12-29,6241813.630773055,787.6146603312577,3471.75456661597,0.0
2020-12-30,6241734.989545888,785.1628277898506,3552.8476263242974,0.0
2020-12-31,6241636.7537840195,803.0174743161192,3633.228741666407,0.0
2021-01-01,6241539.919927727,817.6402900266044,3715.43978224759,0.0
2021-01-02,6241453.497126639,820.4352537732789,3799.067619589677,0.0
2021-01-03,6241394.492464737,795.880847051619,3882.6266882133887,0.0
2021-01-04,6241302.9055981785,807.3957411701666,3962.6986606537744,0.0
2021-01-05,6241235.7190914815,793.4712735238958,4043.8096349967764,0.0
2021-01-06,6241150.938139657,799.2873643334088,4122.774496012279,0.0
2021-01-07,6241075.552012136,795.3764437917328,4202.071544073894,0.0
2021-01-08,6241019.562369857,772.9543883177662,4280.483241827492,0.0
2021-01-09,6240958.964786066,758.3350897780454,4355.700124158076,0.0
2021-01-10,6240888.743286687,755.5432035557897,4428.713509759541,0.0
2021-01-11,6240855.886854236,716.100303111316,4501.012842655217,0.0
2021-01-12,6240812.39191845,692.5877652224015,4568.020316330855,0.0
2021-01-13,6240783.232020032,658.0142945696012,4631.753685402001,0.0
2021-01-14,6240736.390788458,645.762507748401,4690.846703796191,0.0
2021-01-15,6240680.845021977,644.042194279851,4748.112783745761,0.0
2021-01-16,6240613.585585896,654.5369199948695,4804.877494112013,0.0
2021-01-17,6240580.609973366,629.7198049955109,4862.670221640811,0.0
2021-01-18,6240556.923324474,599.004829371072,4917.071846157046,0.0
2021-01-19,6240532.508683705,573.129225699688,4967.362090597645,0.0
2021-01-20,6240503.345494158,555.4880724872271,5014.166433357118,0.0
2021-01-21,6240486.416326324,528.0520634263237,5058.531610251236,0.0
2021-01-22,6240472.708984376,501.0455554980332,5099.245460128271,0.0
2021-01-23,6240447.205211677,489.41486106077906,5136.379927264884,0.0
2021-01-24,6240436.887111313,464.2380034281816,5171.874885261157,0.0
2021-01-25,6240310.746485739,558.208252999659,5204.0452612633735,0.0
2021-01-26,6240291.766712045,533.4322213747016,5247.801066582015,0.0
2021-01-27,6240179.005717378,605.7531937028639,5288.241088920942,0.0
2021-01-28,6240125.446922823,610.034044490006,5337.519032689195,0.0
2021-01-29,6240091.134517986,594.7797889287552,5387.085693087,0.0
2021-01-30,6240043.069946452,595.4323153126609,5434.49773823766,0.0
2021-01-31,6240033.242435143,558.0032758985783,5481.754288960555,0.0
2021-02-01,6240010.651206588,538.252866411256,5524.095927003074,0.0
2021-02-02,6239999.271686223,509.97125810984903,5563.757055669465,0.0
2021-02-03,6239964.090471501,509.2248508461179,5599.684677654849,0.0
2021-02-04,6239938.08889489,499.5717444903531,5635.33936062234,0.0
2021-02-05,6239908.265591693,495.125276429059,5669.609131880523,0.0
2021-02-06,6239880.613637352,489.23461687542664,5703.151745774753,0.0
2021-02-07,6239862.129396081,475.08028976599826,5735.790314155308,0.0
2021-02-08,6239862.808347652,443.6952535452485,5766.4963988052805,0.0
2021-02-09,6239850.640829646,429.23334685209244,5793.125823504411,0.0
2021-02-10,6239804.606458764,450.5791784955809,5817.8143627434,0.0
2021-02-11,6239778.695530578,449.2567811836333,5845.047688241631,0.0
2021-02-12,6239757.920769019,443.0996835356791,5871.979547448376,0.0
2021-02-13,6239742.280666756,432.7122230937192,5898.007110153094,0.0
2021-02-14,6239730.770702307,419.6231952070043,5922.606102489043,0.0
2021-02-15,6239712.38373282,415.17029580612876,5945.445971377473,0.0
2021-02-16,6239686.110962677,419.2740088303627,5967.615028496351,0.0
2021-02-17,6239645.949037819,436.86475772656735,5990.186204457665,0.0
2021-02-18,6239608.899968841,449.2566630107464,6014.843368151197,0.0
2021-02-19,6239565.974185682,466.0995801344032,6040.926234186784,0.0
2021-02-20,6239533.178816853,470.8371326176027,6068.984050532651,0.0
2021-02-21,6239509.523737106,465.98249104040235,6097.493771857188,0.0
2021-02-22,6239488.011205965,459.73467966035207,6125.254114377953,0.0
2021-02-23,6239476.637476536,444.2678447028081,6152.094678763607,0.0
2021-02-24,6239456.39794993,439.7343641149571,6176.86768595764,0.0
2021-02-25,6239433.28228836,438.7675686005874,6200.9501430422215,0.0
2021-02-26,6239424.287039076,423.921622525514,6224.791338402084,0.0
2021-02-27,6239402.410995768,423.93141970982475,6246.657584525763,0.0
2021-02-28,6239391.644283691,412.93999224609666,6268.415724066863,0.0
