Date,S,I,R,V
2021-04-20,13939304.90196059,4911.085753520033,27944.012285894176,0.0
2021-04-21,13939166.62202202,4953.3536373510715,28040.024340633667,0.0
2021-04-22,13938988.822143722,5033.59266275822,28137.58519352335,0.0
2021-04-23,13938783.51006969,5137.9802149458255,28238.509715368127,0.0
2021-04-24,13938618.702618267,5197.357164628426,28343.940217108688,0.0
2021-04-25,13938498.422319353,5209.884020726262,28451.693659925306,0.0
2021-04-26,13938420.680787653,5179.809587731402,28559.50962462054,0.0
2021-04-27,13938346.478335775,5148.178727520294,28665.34293670854,0.0
2021-04-28,13938132.805050459,5258.06614859932,28769.12880094597,0.0
2021-04-29,13937994.650694463,5287.678973466553,28877.67033207401,0.0
2021-04-30,13937865.039046124,5307.870382740158,28987.090571140034,0.0
2021-05-01,13937738.97449898,5324.09260436863,29096.93289665586,0.0
2021-05-02,13937609.459163463,5343.536159358936,29207.004677182274,0.0
2021-05-03,13937554.494186848,5288.046423709707,29317.459389445594,0.0
2021-05-04,13937490.081483796,5245.22019537164,29424.69832083643,0.0
2021-05-05,13937370.2049754,5260.449625993801,29529.345398610083,0.0
2021-05-06,13937287.851702394,5237.948043946099,29634.200253664734,0.0
2021-05-07,13937210.022703663,5212.526537836686,29737.45075850582,0.0
2021-05-08,13937080.709957454,5240.325264020525,29838.96477852945,0.0
2021-05-09,13936986.904781347,5231.78965134754,29941.305567309788,0.0
2021-05-10,13936949.611309184,5167.663748082858,30042.72494273792,0.0
2021-05-11,13936920.824933898,5098.615888174881,30140.559177932206,0.0
2021-05-12,13936805.527729787,5119.882325542487,30234.58994467494,0.0
2021-05-13,13936674.70067951,5156.127973916447,30329.171346577605,0.0
2021-05-14,13936517.346536243,5217.633831168458,30425.019632592706,0.0
2021-05-15,13936400.471634407,5236.187407272371,30523.34095832583,0.0
2021-05-16,13936298.088339198,5239.850411723298,30622.061249083275,0.0
2021-05-17,13936216.198645445,5223.33759196058,30720.46376260058,0.0
2021-05-18,13936176.800964257,5165.617387546472,30817.581648201685,0.0
2021-05-19,13936069.888872499,5178.667752944241,30911.443374562907,0.0
2021-05-20,13936009.446089372,5145.091700802917,31005.462209831418,0.0
2021-05-21,13935965.473400421,5097.127299164377,31097.3993004208,0.0
2021-05-22,13935885.960396923,5087.465188804487,31186.574414278588,0.0
2021-05-23,13935816.893268995,5068.2668597418715,31274.83987126981,0.0
2021-05-24,13935774.267468352,5023.990050474262,31361.74248118107,0.0
2021-05-25,13935736.076180758,4977.838528051498,31446.08529119793,0.0
2021-05-26,13935631.306607215,5000.902278705025,31527.791114088413,0.0
2021-05-27,13935535.945562785,5013.858969327184,31610.195467895814,0.0
2021-05-28,13935490.996540125,4976.193738799479,31692.80972108404,0.0
2021-05-29,13935468.46058873,4918.336439337105,31773.202971940995,0.0
2021-05-30,13935441.326603591,4868.2562902489235,31850.417106169472,0.0
2021-05-31,13935432.578689123,4802.579988316975,31924.841322570574,0.0
2021-06-01,13935431.202895736,4733.05614887776,31995.740955396934,0.0
2021-06-02,13935338.181600513,4758.869453731628,32062.948945766082,0.0
2021-06-03,13935251.496345242,4777.44371995251,32131.059934816367,0.0
2021-06-04,13935180.151644917,4780.12642139479,32199.721933700006,0.0
2021-06-05,13935057.150254585,4834.68035316784,32268.169392258456,0.0
2021-06-06,13935033.491101546,4787.615696215784,32338.893202249223,0.0
2021-06-07,13935021.185567558,4731.810142797426,32407.004289656335,0.0
2021-06-08,13935030.220589006,4657.68325594315,32472.09615506233,0.0
2021-06-09,13934999.581069782,4627.114459657879,32533.30447057229,0.0
2021-06-10,13934965.247592134,4602.012965594301,32592.739442283008,0.0
2021-06-11,13934946.211289346,4563.116343245774,32650.67236742012,0.0
2021-06-12,13934938.464651184,4515.086758769977,32706.44859005882,0.0
2021-06-13,13934917.996894134,4482.362594349018,32759.64051152948,0.0
2021-06-14,13934947.795096692,4401.209189820265,32810.99571350058,0.0
2021-06-15,13934981.85007526,4319.951148708892,32858.19877604445,0.0
2021-06-16,13934996.14106914,4262.593493570866,32901.26543730225,0.0
2021-06-17,13934961.647396326,4256.9890058794645,32941.36359780714,0.0
2021-06-18,13934963.354214314,4215.65353359725,32980.99225210032,0.0
2021-06-19,13934958.259175574,4183.302163984582,33018.438660452484,0.0
2021-06-20,13934968.351368876,4137.503660113322,33054.14497102148,0.0
2021-06-21,13935008.622093732,4063.903484427883,33087.47442185181,0.0
2021-06-22,13935041.05946584,4001.8361171753445,33117.10441699509,0.0
2021-06-23,13935004.644987926,4011.7479835509275,33143.607028534534,0.0
2021-06-24,13934992.363023069,3997.184080340483,33170.452896602306,0.0
2021-06-25,13934980.215287551,3983.3192444841397,33196.46546797564,0.0
2021-06-26,13934953.197614891,3985.119920748901,33221.682464371,0.0
2021-06-27,13934956.306027213,3956.8341645529536,33246.85980824509,0.0
2021-06-28,13934972.540326254,3916.9061246544115,33270.553549102406,0.0
2021-06-29,13934986.893094,3880.894630671,33292.2122753403,0.0
2021-06-30,13934955.354155377,3892.611688398792,33312.03415623581,0.0
2021-07-01,13934937.914326157,3889.76632735565,33332.31934649777,0.0
2021-07-02,13934898.57592289,3909.057543642579,33352.36653347835,0.0
2021-07-03,13934910.337755557,3876.422781547735,33373.2394629058,0.0
2021-07-04,13934881.203952871,3886.354488033444,33392.441559105566,0.0
2021-07-05,13934873.166160667,3874.8094726078384,33412.02436673564,0.0
2021-07-06,13934857.226282502,3871.8186179226623,33430.95509958713,0.0
2021-07-07,13934742.381058,3967.9713242623743,33449.647617749484,0.0
2021-07-08,13934608.629296089,4078.508700697781,33472.86200322533,0.0
2021-07-09,13934454.993606105,4203.740283064288,33501.2661108427,0.0
2021-07-10,13934251.499936659,4372.960749477202,33535.53931387557,0.0
2021-07-11,13934081.177633228,4501.058633502296,33577.76373328109,0.0
2021-07-12,13933954.066451894,4580.007819094186,33625.9257290228,0.0
2021-07-13,13933873.19608054,4609.167443777665,33677.636475694206,0.0
