0,1,2,3,4,5,6,7
1.344,0.3670633149357692,0.23286369764710999,0.33440216028986175,0.31659724238026127,0.34845402801067527,0.34105950532067875,0.3165644241733181
0.35150339124076546,3.392,0.51969764710999,0.51056536699861,0.5769383866285875,0.6232322335325099,0.7135926948518838,0.40213625997719504
0.24349007841456344,0.5674684148369525,1.863,0.9640890549871248,0.840747834636453,0.821081599395385,0.9628360080529191,0.23596009122006845
0.28657111520133133,0.45690525656166403,0.7901344757099987,1.69,1.1412990542628398,0.9203397180038262,0.9844331320103537,0.2752069555302167
0.23372597766067427,0.44477539707406427,0.5935893967729308,0.9831866554246518,1.441,1.2591120663186983,1.1978731665228646,0.5114469783352338
0.23166327122362018,0.43268622110819216,0.5220577349628148,0.7139972198801359,1.1339038344491785,1.2360000000000002,1.3139470520563705,0.7724697833523375
0.14114545775446913,0.30838880721120243,0.3810742399860827,0.47540049677551666,0.6715026452549276,0.8179051038000993,0.9360000000000002,0.6343443557582669
0.060676432767706304,0.08049013038972308,0.04325307702344192,0.061553676822459734,0.1327879582377452,0.22270385678184268,0.29379626114466495,1.008
