confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
9403,12.79,0.06,6,0.46,30-39,2021-01-20,2021-01-20
9452,12.79,0.06,6,0.46,30-39,2021-01-21,2021-01-21
9496,12.79,0.06,6,0.45,30-39,2021-01-22,2021-01-22
9555,12.79,0.06,6,0.45,30-39,2021-01-23,2021-01-23
9605,12.79,0.06,6,0.44,30-39,2021-01-24,2021-01-24
9647,12.78,0.06,6,0.44,30-39,2021-01-25,2021-01-25
9690,12.77,0.06,6,0.44,30-39,2021-01-26,2021-01-26
9762,12.77,0.06,6,0.44,30-39,2021-01-27,2021-01-27
9820,12.77,0.06,6,0.43,30-39,2021-01-28,2021-01-28
9873,12.76,0.06,6,0.43,30-39,2021-01-29,2021-01-29
9923,12.75,0.06,6,0.42,30-39,2021-01-30,2021-01-30
9972,12.75,0.06,6,0.42,30-39,2021-01-31,2021-01-31
10016,12.76,0.06,6,0.42,30-39,2021-02-01,2021-02-01
10053,12.75,0.06,6,0.42,30-39,2021-02-02,2021-02-02
10117,12.76,0.06,6,0.42,30-39,2021-02-03,2021-02-03
10181,12.77,0.06,6,0.41,30-39,2021-02-04,2021-02-04
10241,12.78,0.06,6,0.41,30-39,2021-02-05,2021-02-05
10281,12.77,0.06,6,0.41,30-39,2021-02-06,2021-02-06
10328,12.77,0.06,6,0.41,30-39,2021-02-07,2021-02-07
10360,12.76,0.06,6,0.41,30-39,2021-02-08,2021-02-08
10400,12.76,0.06,6,0.40,30-39,2021-02-09,2021-02-09
10468,12.78,0.06,6,0.40,30-39,2021-02-10,2021-02-10
10528,12.77,0.06,6,0.40,30-39,2021-02-11,2021-02-11
10592,12.79,0.06,6,0.40,30-39,2021-02-12,2021-02-12
10640,12.79,0.06,6,0.40,30-39,2021-02-13,2021-02-13
10681,12.79,0.06,6,0.39,30-39,2021-02-14,2021-02-14
10730,12.80,0.06,6,0.39,30-39,2021-02-15,2021-02-15
10806,12.82,0.06,6,0.39,30-39,2021-02-16,2021-02-16
10929,12.87,0.05,6,0.39,30-39,2021-02-17,2021-02-17
11056,12.92,0.05,6,0.39,30-39,2021-02-18,2021-02-18
11140,12.94,0.05,6,0.39,30-39,2021-02-19,2021-02-19
11214,12.95,0.05,6,0.39,30-39,2021-02-20,2021-02-20
11280,12.97,0.05,6,0.39,30-39,2021-02-21,2021-02-21
11328,12.97,0.05,6,0.38,30-39,2021-02-22,2021-02-22
11386,12.99,0.05,6,0.38,30-39,2021-02-23,2021-02-23
11456,13.00,0.05,6,0.38,30-39,2021-02-24,2021-02-24
11524,13.02,0.05,6,0.38,30-39,2021-02-25,2021-02-25
11590,13.04,0.05,6,0.38,30-39,2021-02-26,2021-02-26
11661,13.06,0.05,6,0.38,30-39,2021-02-27,2021-02-27
11704,13.05,0.05,6,0.37,30-39,2021-02-28,2021-02-28
11762,13.07,0.05,6,0.37,30-39,2021-03-01,2021-03-01
11821,13.08,0.05,6,0.37,30-39,2021-03-02,2021-03-02
11890,13.09,0.05,6,0.37,30-39,2021-03-03,2021-03-03
11968,13.12,0.05,6,0.37,30-39,2021-03-04,2021-03-04
12027,13.13,0.05,6,0.37,30-39,2021-03-05,2021-03-05
12091,13.14,0.05,6,0.37,30-39,2021-03-06,2021-03-06
12156,13.15,0.05,6,0.37,30-39,2021-03-07,2021-03-07
12213,13.16,0.05,6,0.37,30-39,2021-03-08,2021-03-08
12281,13.17,0.05,6,0.36,30-39,2021-03-09,2021-03-09
12376,13.20,0.05,6,0.36,30-39,2021-03-10,2021-03-10
12454,13.22,0.05,6,0.36,30-39,2021-03-11,2021-03-11
12529,13.23,0.06,7,0.42,30-39,2021-03-12,2021-03-12
12602,13.24,0.06,7,0.42,30-39,2021-03-13,2021-03-13
12687,13.27,0.06,7,0.42,30-39,2021-03-14,2021-03-14
12752,13.28,0.05,7,0.42,30-39,2021-03-15,2021-03-15
12811,13.29,0.05,7,0.42,30-39,2021-03-16,2021-03-16
12882,13.30,0.05,7,0.42,30-39,2021-03-17,2021-03-17
12957,13.32,0.05,7,0.41,30-39,2021-03-18,2021-03-18
13031,13.33,0.05,7,0.41,30-39,2021-03-19,2021-03-19
13097,13.34,0.05,7,0.41,30-39,2021-03-20,2021-03-20
13166,13.35,0.05,7,0.41,30-39,2021-03-21,2021-03-21
13247,13.37,0.05,7,0.41,30-39,2021-03-22,2021-03-22
13292,13.37,0.05,7,0.41,30-39,2021-03-23,2021-03-23
13369,13.39,0.05,7,0.41,30-39,2021-03-24,2021-03-24
13442,13.41,0.05,7,0.41,30-39,2021-03-25,2021-03-25
