confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
96513,13.55,1.06,1025,15.82,60-69,2022-01-20,2022-01-20
96856,13.47,1.06,1028,15.81,60-69,2022-01-21,2022-01-21
97219,13.39,1.06,1033,15.82,60-69,2022-01-22,2022-01-22
97651,13.31,1.06,1036,15.84,60-69,2022-01-23,2022-01-23
98043,13.22,1.06,1040,15.84,60-69,2022-01-24,2022-01-24
98043,13.22,1.06,1040,15.84,60-69,2022-01-24,2022-01-24
98426,13.12,1.06,1042,15.82,60-69,2022-01-25,2022-01-25
99033,12.98,1.06,1049,15.85,60-69,2022-01-26,2022-01-26
99686,12.82,1.06,1054,15.84,60-69,2022-01-27,2022-01-27
100474,12.66,1.05,1058,15.84,60-69,2022-01-28,2022-01-28
101317,12.49,1.05,1064,15.85,60-69,2022-01-29,2022-01-29
102247,12.34,1.04,1064,15.81,60-69,2022-01-30,2022-01-30
103136,12.20,1.03,1067,15.80,60-69,2022-01-31,2022-01-31
104081,12.05,1.03,1069,15.79,60-69,2022-02-01,2022-02-01
105151,11.89,1.02,1070,15.77,60-69,2022-02-02,2022-02-02
106331,11.72,1.01,1073,15.75,60-69,2022-02-03,2022-02-03
107890,11.54,1,1078,15.77,60-69,2022-02-04,2022-02-04
110434,11.37,0.98,1081,15.76,60-69,2022-02-05,2022-02-05
113243,11.22,0.96,1084,15.77,60-69,2022-02-06,2022-02-06
115722,11.07,0.94,1085,15.79,60-69,2022-02-07,2022-02-07
118267,10.93,0.92,1090,15.75,60-69,2022-02-08,2022-02-08
121697,10.76,0.90,1092,15.73,60-69,2022-02-09,2022-02-09
125160,10.56,0.87,1095,15.73,60-69,2022-02-10,2022-02-10
128748,10.39,0.85,1100,15.69,60-69,2022-02-11,2022-02-11
132500,10.24,0.83,1104,15.67,60-69,2022-02-12,2022-02-12
136387,10.1,0.81,1108,15.65,60-69,2022-02-13,2022-02-13
140096,10,0.79,1108,16,60-69,2022-02-14,2022-02-14
143803,10,0.77,1113,16,60-69,2022-02-15,2022-02-15
150006,10,0.74,1116,16,60-69,2022-02-16,2022-02-16
156142,9,0.72,1119,15,60-69,2022-02-17,2022-02-17
163759,9,0.69,1122,15,60-69,2022-02-18,2022-02-18
171530,9.23,0.66,1130,15.37,60-69,2022-02-19,2022-02-19
179905,9.17,0.63,1135,15.33,60-69,2022-02-20,2022-02-20
187701,9.12,0.61,1138,15.28,60-69,2022-02-21,2022-02-21
195022,9,0.58,1140,15,60-69,2022-02-22,2022-02-22
208651,8.96,0.55,1151,15.13,60-69,2022-02-23,2022-02-23
222240,9,1,1159,15,60-69,2022-02-24,2022-02-24
236165,8.86,0.50,1170,15.03,60-69,2022-02-25,2022-02-25
251006,9,0,1178,15,60-69,2022-02-26,2022-02-26
266267,9,0,1183,15,60-69,2022-02-27,2022-02-27
279166,8.91,0.43,1192,14.79,60-69,2022-02-28,2022-02-28
291288,8.90,0.41,1200,14.69,60-69,2022-03-01,2022-03-01
311191,8.91,0.39,1208,14.61,60-69,2022-03-02,2022-03-02
328714,8.90,0.37,1219,14.52,60-69,2022-03-03,2022-03-03
352644,8.91,0.35,1238,14.43,60-69,2022-03-04,2022-03-04
376165,8.93,0.33,1259,14.31,60-69,2022-03-05,2022-03-05
400905,9,0.32,1273,14.21,60-69,2022-03-06,2022-03-06
422323,9.05,0.30,1283,14.11,60-69,2022-03-07,2022-03-07
439898,9.03,0.30,1305,14.06,60-69,2022-03-08,2022-03-08
471373,9,0,1327,14,60-69,2022-03-09,2022-03-09
503087,9.08,0.27,1347,13.96,60-69,2022-03-10,2022-03-10
528638,9.08,0.26,1365,13.82,60-69,2022-03-11,2022-03-11
565227,9.11,0.25,1389,13.69,60-69,2022-03-12,2022-03-12
602057,9.18,0.24,1418,13.64,60-69,2022-03-13,2022-03-13
634562,9.24,0.23,1442,13.61,60-69,2022-03-14,2022-03-14
667504,9.23,0.22,1474,13.54,60-69,2022-03-15,2022-03-15
707136,9.27,0.21,1493,13.51,60-69,2022-03-16,2022-03-16
771372,9.35,0.2,1536,13.38,60-69,2022-03-17,2022-03-17
814761,9.41,0.19,1566,13.29,60-69,2022-03-18,2022-03-18
856804,9.48,0.18,1590,13.14,60-69,2022-03-19,2022-03-19
856804,9.48,0.18,1590,13.14,60-69,2022-03-19,2022-03-19
895119,9.55,0.18,1617,13.01,60-69,2022-03-20,2022-03-20
916470,9.56,0.18,1647,12.91,60-69,2022-03-21,2022-03-21
949128,9.55,0.18,1690,12.86,60-69,2022-03-22,2022-03-22
998845,9.58,0.17,1728,12.86,60-69,2022-03-23,2022-03-23
1038863,9.60,0.17,1759,12.65,60-69,2022-03-24,2022-03-24
1074463,9.63,0.17,1808,12.65,60-69,2022-03-25,2022-03-25
1111374,9.67,0.17,1839,12.58,60-69,2022-03-26,2022-03-26
1148422,9.72,0.16,1867,12.53,60-69,2022-03-27,2022-03-27
1167540,9.73,0.16,1896,12.49,60-69,2022-03-28,2022-03-28
1199511,9.71,0.16,1921,12.46,60-69,2022-03-29,2022-03-29
1243617,9.73,0.16,1957,12.34,60-69,2022-03-30,2022-03-30
1277252,9.75,0.16,1990,12.26,60-69,2022-03-31,2022-03-31
1307658,9.78,0.16,2031,12.24,60-69,2022-04-01,2022-04-01
1338112,10,0,2066,12,60-69,2022-04-02,2022-04-02
1366133,10,0,2091,12,60-69,2022-04-03,2022-04-03
1379219,9.85,0.15,2120,12.15,60-69,2022-04-04,2022-04-04
1379219,9.85,0.15,2120,12.15,60-69,2022-04-04,2022-04-04
1405278,9.85,0.15,2140,12.12,60-69,2022-04-05,2022-04-05
1436090,9.87,0.15,2174,12.06,60-69,2022-04-06,2022-04-06
1460064,9.88,0.15,2201,11.97,60-69,2022-04-07,2022-04-07
1482966,9.9,0.15,2235,11.92,60-69,2022-04-08,2022-04-08
1505335,9.92,0.15,2273,11.91,60-69,2022-04-09,2022-04-09
1525640,9.95,0.15,2315,11.92,60-69,2022-04-10,2022-04-10
1534972,9.95,0.15,2347,11.93,60-69,2022-04-11,2022-04-11
1556625,9.96,0.15,2368,11.93,60-69,2022-04-12,2022-04-12
1578171,9.97,0.15,2387,11.91,60-69,2022-04-13,2022-04-13
1594801,9.98,0.15,2425,11.92,60-69,2022-04-14,2022-04-14
1609672,9.99,0.15,2456,11.91,60-69,2022-04-15,2022-04-15
1623308,10.01,0.15,2485,11.90,60-69,2022-04-16,2022-04-16
1635465,10.03,0.15,2501,11.86,60-69,2022-04-17,2022-04-17
1640250,10.03,0.15,2519,11.87,60-69,2022-04-18,2022-04-18
1653183,10.04,0.15,2531,11.85,60-69,2022-04-19,2022-04-19
1666287,10.05,0.15,2550,11.85,60-69,2022-04-20,2022-04-20
1676933,10.06,0.15,2575,11.88,60-69,2022-04-21,2022-04-21
1686851,10.07,0.15,2592,11.85,60-69,2022-04-22,2022-04-22
1696765,10.08,0.15,2606,11.83,60-69,2022-04-23,2022-04-23
1705343,10.09,0.15,2614,11.81,60-69,2022-04-24,2022-04-24
1708930,10.09,0.15,2629,11.82,60-69,2022-04-25,2022-04-25
1717890,10.1,0.15,2638,11.82,60-69,2022-04-26,2022-04-26
1727297,10.11,0.15,2661,11.84,60-69,2022-04-27,2022-04-27
1734111,10.11,0.15,2679,11.86,60-69,2022-04-28,2022-04-28
1740308,10.12,0.15,2692,11.85,60-69,2022-04-29,2022-04-29
1746018,10,0,2703,12,60-69,2022-04-30,2022-04-30
1751044,10,0,2712,12,60-69,2022-05-01,2022-05-01
1753053,10.14,0.16,2725,11.87,60-69,2022-05-02,2022-05-02
1758759,10.14,0.16,2730,11.87,60-69,2022-05-03,2022-05-03
1764527,10.14,0.16,2739,11.87,60-69,2022-05-04,2022-05-04
1769359,10.15,0.16,2745,11.85,60-69,2022-05-05,2022-05-05
1772472,10.15,0.16,2755,11.87,60-69,2022-05-06,2022-05-06
1777165,10.15,0.16,2765,11.87,60-69,2022-05-07,2022-05-07
1782133,10.16,0.16,2767,11.85,60-69,2022-05-08,2022-05-08
1783933,10.16,0.16,2774,11.85,60-69,2022-05-09,2022-05-09
1788607,10.15,0.16,2785,11.87,60-69,2022-05-10,2022-05-10
1793060,10.15,0.16,2790,11.88,60-69,2022-05-11,2022-05-11
1796650,10.15,0.16,2796,11.87,60-69,2022-05-12,2022-05-12
1800200,10.16,0.16,2803,11.87,60-69,2022-05-13,2022-05-13
1803509,10.16,0.16,2809,11.87,60-69,2022-05-14,2022-05-14
1806549,10.16,0.16,2814,11.87,60-69,2022-05-15,2022-05-15
1807760,10.16,0.16,2817,11.86,60-69,2022-05-16,2022-05-16
1811028,10.16,0.16,2819,11.86,60-69,2022-05-17,2022-05-17
1814280,10.16,0.16,2822,11.86,60-69,2022-05-18,2022-05-18
1816965,10.16,0.16,2824,11.84,60-69,2022-05-19,2022-05-19
1819406,10.16,0.16,2829,11.84,60-69,2022-05-20,2022-05-20
1822004,10.16,0.16,2829,11.83,60-69,2022-05-21,2022-05-21
1824148,10.16,0.16,2836,11.83,60-69,2022-05-22,2022-05-22
1825009,10.16,0.16,2838,11.83,60-69,2022-05-23,2022-05-23
1827335,10.16,0.16,2839,11.83,60-69,2022-05-24,2022-05-24
1829586,10.15,0.16,2844,11.84,60-69,2022-05-25,2022-05-25
1831246,10.15,0.16,2846,11.83,60-69,2022-05-26,2022-05-26
1832819,10.15,0.16,2856,11.85,60-69,2022-05-27,2022-05-27
1834297,10.15,0.16,2857,11.84,60-69,2022-05-28,2022-05-28
1835613,10.15,0.16,2857,11.83,60-69,2022-05-29,2022-05-29
1836131,10.15,0.16,2857,11.82,60-69,2022-05-30,2022-05-30
1837541,10.15,0.16,2857,11.82,60-69,2022-05-31,2022-05-31
1838922,10.15,0.16,2860,11.82,60-69,2022-06-01,2022-06-01
1839766,10.15,0.16,2861,11.82,60-69,2022-06-02,2022-06-02
1840876,10.15,0.16,2862,11.81,60-69,2022-06-03,2022-06-03
1841976,10.15,0.16,2862,11.81,60-69,2022-06-04,2022-06-04
1842910,10.15,0.16,2864,11.81,60-69,2022-06-05,2022-06-05
1843340,10.15,0.16,2864,11.80,60-69,2022-06-06,2022-06-06
1843819,10.14,0.16,2868,11.80,60-69,2022-06-07,2022-06-07
