confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
10541,14.34,0.09,9,0.69,40-49,2021-01-20,2021-01-20
10594,14.33,0.08,9,0.68,40-49,2021-01-21,2021-01-21
10646,14.34,0.08,9,0.68,40-49,2021-01-22,2021-01-22
10705,14.33,0.09,10,0.75,40-49,2021-01-23,2021-01-23
10765,14.34,0.09,10,0.74,40-49,2021-01-24,2021-01-24
10811,14.32,0.09,10,0.74,40-49,2021-01-25,2021-01-25
10861,14.32,0.09,10,0.73,40-49,2021-01-26,2021-01-26
10946,14.32,0.09,10,0.73,40-49,2021-01-27,2021-01-27
11026,14.33,0.09,10,0.72,40-49,2021-01-28,2021-01-28
11100,14.34,0.09,10,0.71,40-49,2021-01-29,2021-01-29
11167,14.35,0.09,10,0.71,40-49,2021-01-30,2021-01-30
11212,14.34,0.09,10,0.70,40-49,2021-01-31,2021-01-31
11251,14.33,0.09,10,0.70,40-49,2021-02-01,2021-02-01
11303,14.34,0.11,12,0.84,40-49,2021-02-02,2021-02-02
11395,14.37,0.11,12,0.83,40-49,2021-02-03,2021-02-03
11471,14.38,0.10,12,0.83,40-49,2021-02-04,2021-02-04
11514,14.37,0.10,12,0.82,40-49,2021-02-05,2021-02-05
11574,14.37,0.10,12,0.82,40-49,2021-02-06,2021-02-06
11618,14.36,0.10,12,0.82,40-49,2021-02-07,2021-02-07
11671,14.38,0.10,12,0.81,40-49,2021-02-08,2021-02-08
11723,14.39,0.10,12,0.81,40-49,2021-02-09,2021-02-09
11793,14.40,0.10,12,0.81,40-49,2021-02-10,2021-02-10
11858,14.39,0.10,12,0.80,40-49,2021-02-11,2021-02-11
11905,14.37,0.10,12,0.80,40-49,2021-02-12,2021-02-12
11954,14.37,0.10,12,0.79,40-49,2021-02-13,2021-02-13
11994,14.36,0.10,12,0.79,40-49,2021-02-14,2021-02-14
12041,14.36,0.10,12,0.79,40-49,2021-02-15,2021-02-15
12119,14.37,0.10,12,0.78,40-49,2021-02-16,2021-02-16
12207,14.37,0.10,12,0.78,40-49,2021-02-17,2021-02-17
12285,14.36,0.10,12,0.78,40-49,2021-02-18,2021-02-18
12364,14.36,0.10,12,0.77,40-49,2021-02-19,2021-02-19
12433,14.36,0.10,12,0.77,40-49,2021-02-20,2021-02-20
12477,14.34,0.10,12,0.77,40-49,2021-02-21,2021-02-21
12505,14.32,0.10,12,0.77,40-49,2021-02-22,2021-02-22
12552,14.32,0.10,12,0.76,40-49,2021-02-23,2021-02-23
12617,14.32,0.10,12,0.76,40-49,2021-02-24,2021-02-24
12684,14.33,0.09,12,0.76,40-49,2021-02-25,2021-02-25
12738,14.33,0.09,12,0.76,40-49,2021-02-26,2021-02-26
12800,14.33,0.10,13,0.82,40-49,2021-02-27,2021-02-27
12855,14.34,0.11,14,0.87,40-49,2021-02-28,2021-02-28
12900,14.33,0.11,14,0.87,40-49,2021-03-01,2021-03-01
12952,14.33,0.11,14,0.87,40-49,2021-03-02,2021-03-02
13033,14.35,0.11,14,0.87,40-49,2021-03-03,2021-03-03
13107,14.37,0.11,14,0.86,40-49,2021-03-04,2021-03-04
13180,14.38,0.11,14,0.86,40-49,2021-03-05,2021-03-05
13245,14.39,0.11,14,0.86,40-49,2021-03-06,2021-03-06
13298,14.38,0.11,14,0.86,40-49,2021-03-07,2021-03-07
13346,14.38,0.10,14,0.85,40-49,2021-03-08,2021-03-08
13429,14.40,0.10,14,0.85,40-49,2021-03-09,2021-03-09
13498,14.40,0.10,14,0.85,40-49,2021-03-10,2021-03-10
13573,14.41,0.10,14,0.85,40-49,2021-03-11,2021-03-11
13640,14.41,0.10,14,0.84,40-49,2021-03-12,2021-03-12
13715,14.41,0.10,14,0.84,40-49,2021-03-13,2021-03-13
13789,14.42,0.10,14,0.84,40-49,2021-03-14,2021-03-14
13842,14.42,0.10,14,0.84,40-49,2021-03-15,2021-03-15
13891,14.41,0.10,14,0.83,40-49,2021-03-16,2021-03-16
13976,14.43,0.10,14,0.83,40-49,2021-03-17,2021-03-17
14058,14.45,0.10,14,0.83,40-49,2021-03-18,2021-03-18
14133,14.46,0.10,14,0.83,40-49,2021-03-19,2021-03-19
14204,14.47,0.10,14,0.83,40-49,2021-03-20,2021-03-20
14276,14.47,0.10,14,0.83,40-49,2021-03-21,2021-03-21
14343,14.48,0.10,14,0.82,40-49,2021-03-22,2021-03-22
14396,14.48,0.10,14,0.82,40-49,2021-03-23,2021-03-23
14462,14.49,0.10,14,0.82,40-49,2021-03-24,2021-03-24
14530,14.49,0.10,14,0.82,40-49,2021-03-25,2021-03-25
14614,14.50,0.10,14,0.82,40-49,2021-03-26,2021-03-26
14692,14.51,0.10,14,0.81,40-49,2021-03-27,2021-03-27
14755,14.50,0.09,14,0.81,40-49,2021-03-28,2021-03-28
14822,14.51,0.09,14,0.81,40-49,2021-03-29,2021-03-29
14906,14.53,0.09,14,0.81,40-49,2021-03-30,2021-03-30
15007,14.56,0.09,14,0.81,40-49,2021-03-31,2021-03-31
15088,14.56,0.09,14,0.81,40-49,2021-04-01,2021-04-01
15173,14.56,0.09,14,0.81,40-49,2021-04-02,2021-04-02
15270,14.58,0.09,14,0.80,40-49,2021-04-03,2021-04-03
15350,14.58,0.09,14,0.80,40-49,2021-04-04,2021-04-04
15423,14.58,0.09,14,0.80,40-49,2021-04-05,2021-04-05
15505,14.60,0.09,14,0.80,40-49,2021-04-06,2021-04-06
15619,14.61,0.09,14,0.80,40-49,2021-04-07,2021-04-07
15729,14.62,0.09,14,0.80,40-49,2021-04-08,2021-04-08
15854,14.64,0.09,14,0.79,40-49,2021-04-09,2021-04-09
15980,14.67,0.09,14,0.79,40-49,2021-04-10,2021-04-10
16070,14.67,0.09,14,0.79,40-49,2021-04-11,2021-04-11
16164,14.68,0.09,14,0.79,40-49,2021-04-12,2021-04-12
16244,14.68,0.09,14,0.79,40-49,2021-04-13,2021-04-13
16358,14.68,0.09,14,0.79,40-49,2021-04-14,2021-04-14
16476,14.70,0.08,14,0.78,40-49,2021-04-15,2021-04-15
16586,14.71,0.08,14,0.78,40-49,2021-04-16,2021-04-16
16695,14.72,0.08,14,0.78,40-49,2021-04-17,2021-04-17
16804,14.73,0.08,14,0.78,40-49,2021-04-18,2021-04-18
16882,14.73,0.08,14,0.78,40-49,2021-04-19,2021-04-19
16993,14.75,0.08,14,0.78,40-49,2021-04-20,2021-04-20
17121,14.77,0.08,14,0.78,40-49,2021-04-21,2021-04-21
17253,14.79,0.08,14,0.77,40-49,2021-04-22,2021-04-22
17372,14.79,0.08,14,0.77,40-49,2021-04-23,2021-04-23
17484,14.79,0.08,14,0.77,40-49,2021-04-24,2021-04-24
17577,14.78,0.08,14,0.77,40-49,2021-04-25,2021-04-25
17654,14.79,0.08,14,0.77,40-49,2021-04-26,2021-04-26
17733,14.79,0.08,14,0.77,40-49,2021-04-27,2021-04-27
17853,14.80,0.08,14,0.77,40-49,2021-04-28,2021-04-28
17959,14.80,0.08,14,0.77,40-49,2021-04-29,2021-04-29
18068,14.81,0.08,14,0.77,40-49,2021-04-30,2021-04-30
18178,14.82,0.08,14,0.76,40-49,2021-05-01,2021-05-01
18269,14.82,0.08,14,0.76,40-49,2021-05-02,2021-05-02
18356,14.84,0.08,14,0.76,40-49,2021-05-03,2021-05-03
18439,14.84,0.08,14,0.76,40-49,2021-05-04,2021-05-04
18555,14.85,0.08,14,0.76,40-49,2021-05-05,2021-05-05
18659,14.87,0.08,14,0.76,40-49,2021-05-06,2021-05-06
18729,14.86,0.07,14,0.75,40-49,2021-05-07,2021-05-07
18841,14.87,0.07,14,0.75,40-49,2021-05-08,2021-05-08
18913,14.86,0.07,14,0.75,40-49,2021-05-09,2021-05-09
18985,14.86,0.07,14,0.75,40-49,2021-05-10,2021-05-10
19086,14.88,0.08,15,0.80,40-49,2021-05-11,2021-05-11
