confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
2832942,15.43,0.01,330,1.34,40-49,2022-06-30,2022-06-30
2834253,15,0,331,1,40-49,2022-07-01,2022-07-01
2835777,15,0,331,1,40-49,2022-07-02,2022-07-02
2837268,15,0.01,331,1,40-49,2022-07-03,2022-07-03
2837268,15,0,331,1,40-49,2022-07-03,2022-07-03
2837268,15,0,331,1,40-49,2022-07-03,2022-07-03
2838185,15.43,0.01,331,1.35,40-49,2022-07-04,2022-07-04
2841155,15.43,0.01,331,1.35,40-49,2022-07-05,2022-07-05
2844094,15,0,331,1,40-49,2022-07-06,2022-07-06
2846922,15.43,0.01,331,1.35,40-49,2022-07-07,2022-07-07
2849836,15.43,0.01,331,1.35,40-49,2022-07-08,2022-07-08
2852820,15.43,0.01,331,1.34,40-49,2022-07-09,2022-07-09
2855859,15.43,0.01,331,1.34,40-49,2022-07-10,2022-07-10
2857889,15.43,0.01,331,1.34,40-49,2022-07-11,2022-07-11
2863866,15.43,0.01,331,1.34,40-49,2022-07-12,2022-07-12
2869716,15,0,331,1,40-49,2022-07-13,2022-07-13
2875581,15,0,331,1,40-49,2022-07-14,2022-07-14
2881179,15,0,332,1,40-49,2022-07-15,2022-07-15
2887105,15.42,0.01,332,1.34,40-49,2022-07-16,2022-07-16
2893168,15.42,0.01,333,1.35,40-49,2022-07-17,2022-07-17
2897047,15.42,0.01,334,1.35,40-49,2022-07-18,2022-07-18
2908449,15.42,0.01,334,1.35,40-49,2022-07-19,2022-07-19
2919879,15.42,0.01,334,1.35,40-49,2022-07-20,2022-07-20
2930584,15.42,0.01,334,1.35,40-49,2022-07-21,2022-07-21
2940488,15.41,0.01,335,1.35,40-49,2022-07-22,2022-07-22
2950322,15,0,335,1,40-49,2022-07-23,2022-07-23
2960036,15,0,335,1,40-49,2022-07-24,2022-07-24
2965653,15.41,0.01,336,1.35,40-49,2022-07-25,2022-07-25
2981978,15.41,0.01,338,1.36,40-49,2022-07-26,2022-07-26
2997396,15.41,0.01,338,1.36,40-49,2022-07-27,2022-07-27
3011030,15,0,338,1,40-49,2022-07-28,2022-07-28
3023850,15.41,0.01,338,1.35,40-49,2022-07-29,2022-07-29
3036102,15.41,0.01,338,1.35,40-49,2022-07-30,2022-07-30
3047707,15.41,0.01,338,1.35,40-49,2022-07-31,2022-07-31
3054685,15.41,0.01,339,1.35,40-49,2022-08-01,2022-08-01
3072901,15.42,0.01,339,1.35,40-49,2022-08-02,2022-08-02
3091110,15.42,0.01,340,1.35,40-49,2022-08-03,2022-08-03
3107458,15.41,0.01,341,1.36,40-49,2022-08-04,2022-08-04
3124110,15,0,342,1,40-49,2022-08-05,2022-08-05
3140628,15,0,342,1,40-49,2022-08-06,2022-08-06
3140628,15,0.01%,342,1,40-49,2022-08-06,2022-08-06
3156354,15,0.01%,343,1,40-49,2022-08-07,2022-08-07
3165091,15.41,0.01,344,1.36,40-49,2022-08-08,2022-08-08
3188973,15.41,0.01,345,1.36,40-49,2022-08-09,2022-08-09
3211236,15,0,346,1,40-49,2022-08-10,2022-08-10
3230840,15,0,346,1,40-49,2022-08-11,2022-08-11
3249300,15,0.01%,347,1,40-49,2022-08-12,2022-08-12
3267208,15,0,349,1,40-49,2022-08-13,2022-08-13
3284557,15,0,350,1,40-49,2022-08-14,2022-08-14
3293986,15,0,351,1,40-49,2022-08-15,2022-08-15
3307600,15,0,351,1,40-49,2022-08-16,2022-08-16
3335613,15,0,353,1,40-49,2022-08-17,2022-08-17
3360679,15.37,0.01,353,1.37,40-49,2022-08-18,2022-08-18
3380184,15,0,353,1,40-49,2022-08-19,2022-08-19
3397899,15.35,0.01,354,1.36,40-49,2022-08-20,2022-08-20
3413526,15.35,0.01,354,1.36,40-49,2022-08-21,2022-08-21
3422083,15,0,356,1,40-49,2022-08-22,2022-08-22
3444607,15.34,0.01,358,1.37,40-49,2022-08-23,2022-08-23
3464206,15.34,0.01,359,1.37,40-49,2022-08-24,2022-08-24
3480580,15.33,0.01,361,1.37,40-49,2022-08-25,2022-08-25
3494478,15.32,0.01,362,1.37,40-49,2022-08-26,2022-08-26
3507395,15.32,0.01,362,1.37,40-49,2022-08-27,2022-08-27
3519400,15.31,0.01,362,1.36,40-49,2022-08-28,2022-08-28
3525742,15.31,0.01,362,1.36,40-49,2022-08-29,2022-08-29
3543001,15,0,363,1,40-49,2022-08-30,2022-08-30
3558089,15,0,364,1,40-49,2022-08-31,2022-08-31
3570503,15.31,0.01,367,1.37,40-49,2022-09-01,2022-09-01
3583038,15,0,368,1,40-49,2022-09-02,2022-09-02
3594117,15,0,369,1,40-49,2022-09-03,2022-09-03
3604491,15,0,370,1,40-49,2022-09-04,2022-09-04
3604491,15,0,370,1,40-49,2022-09-04,2022-09-04
3610057,15,0,371,1,40-49,2022-09-05,2022-09-05
3625316,15,0,371,1,40-49,2022-09-06,2022-09-06
3637868,15.29,0.01,372,1.37,40-49,2022-09-07,2022-09-07
3648721,15.29,0.01,374,1.37,40-49,2022-09-08,2022-09-08
3658375,15,0,375,1,40-49,2022-09-09,2022-09-09
3664362,15.28,0.01,375,1.37,40-49,2022-09-10,2022-09-10
3664362,15.28,0.01,375,1.37,40-49,2022-09-10,2022-09-10
3668310,15.28,0.01,375,1.36,40-49,2022-09-11,2022-09-11
3674110,15.28,0.01,376,1.37,40-49,2022-09-12,2022-09-12
3683533,15.28,0.01,377,1.37,40-49,2022-09-13,2022-09-13
3698353,15.29,0.01,379,1.37,40-49,2022-09-14,2022-09-14
3709061,15.29,0.01,380,1.37,40-49,2022-09-15,2022-09-15
3716675,15.28,0.01,380,1.37,40-49,2022-09-16,2022-09-16
3722530,15.28,0.01,380,1.37,40-49,2022-09-17,2022-09-17
3727402,15.28,0.01,380,1.37,40-49,2022-09-18,2022-09-18
3730260,15,0,380,1,40-49,2022-09-19,2022-09-19
3737361,15,0,380,1,40-49,2022-09-20,2022-09-20
3743177,15,0,381,1,40-49,2022-09-21,2022-09-21
3747853,15,0,381,1,40-49,2022-09-22,2022-09-22
3752013,15,0,385,1,40-49,2022-09-23,2022-09-23
3756148,15.27,0.01,387,1.38,40-49,2022-09-24,2022-09-24
3759885,15.27,0.01,387,1.37,40-49,2022-09-25,2022-09-25
3762014,15.27,0.01,387,1.37,40-49,2022-09-26,2022-09-26
3767978,15,0,387,1,40-49,2022-09-27,2022-09-27
3773138,15,0,388,1,40-49,2022-09-28,2022-09-28
3777704,15,0,389,1,40-49,2022-09-29,2022-09-29
3777704,15,0,389,1,40-49,2022-09-29,2022-09-29
3781663,15,0,390,1,40-49,2022-09-30,2022-09-30
3785378,15.27,0.01,390,1.37,40-49,2022-10-01,2022-10-01
3785378,15,0.01,390,1,40-49,2022-10-01,2022-10-01
3788730,15,0,388,390,40-49,2022-10-02,2022-10-02
3790562,15.26,0.01,390,1.37,40-49,2022-10-03,2022-10-03
3793090,15.27,0.01,390,1.37,40-49,2022-10-04,2022-10-04
3793090,15.27,0.01,390,1.37,40-49,2022-10-04,2022-10-04
3798245,15,0,390,1,40-49,2022-10-05,2022-10-05
3802402,15,0,391,1,40-49,2022-10-06,2022-10-06
3805451,15.26,0.01,392,1.37,40-49,2022-10-07,2022-10-07
3808129,15.26,0.01,392,1.37,40-49,2022-10-08,2022-10-08
3810557,15.26,0.01,392,1.37,40-49,2022-10-09,2022-10-09
3811901,15,0,392,1,40-49,2022-10-10,2022-10-10
3814335,15.26,0.01,393,1.37,40-49,2022-10-11,2022-10-11
3818963,15.26,0.01,393,1.37,40-49,2022-10-12,2022-10-12
3822884,15,0,393,1,40-49,2022-10-13,2022-10-13
3826386,15,0,393,1,40-49,2022-10-14,2022-10-14
3829581,15.26,0.01,393,1.36,40-49,2022-10-15,2022-10-15
3832560,15.26,0.01,393,1.36,40-49,2022-10-16,2022-10-16
3834290,15,0,394,1,40-49,2022-10-17,2022-10-17
3839432,15,0,393,1,40-49,2022-10-18,2022-10-18
3839432,15,0,393,1,40-49,2022-10-18,2022-10-18
3843836,15,0,393,1,40-49,2022-10-19,2022-10-19
3847668,15,0,393,1,40-49,2022-10-20,2022-10-20
3851228,15,0,394,1,40-49,2022-10-21,2022-10-21
3855115,15,0,395,1,40-49,2022-10-22,2022-10-22
3859009,15.25,0.01,395,1.36,40-49,2022-10-23,2022-10-23
3861294,15.26,0.01,395,1.36,40-49,2022-10-24,2022-10-24
3861294,15.26,0.01,395,1.36,40-49,2022-10-24,2022-10-24
3868068,15.26,0.01,395,1.36,40-49,2022-10-25,2022-10-25
3868068,15.26,0.01,395,1.36,40-49,2022-10-25,2022-10-25
3874000,15,0,396,1,40-49,2022-10-26,2022-10-26
3879304,15,0,396,1,40-49,2022-10-27,2022-10-27
3884523,15,0,396,1,40-49,2022-10-28,2022-10-28
3889877,15,0,396,1,40-49,2022-10-29,2022-10-29
3895029,15,0,396,1,40-49,2022-10-30,2022-10-30
3895029,15.25,0.01,396,1.36,40-49,2022-10-31,2022-10-31
3897920,15.25,0.01,396,1.36,40-49,2022-10-31,2022-10-31
3907026,15.25,0.01,396,1.36,40-49,2022-11-01,2022-11-01
3907026,15.25,0.01,396,1.36,40-49,2022-11-01,2022-11-01
3915009,15,0.01,396,1,40-49,2022-11-02,2022-11-02
3915009,15,0,396,1,40-49,2022-11-02,2022-11-02
3922115,15.25,0.01,396,1.35,40-49,2022-11-03,2022-11-03
3928277,15.25,0.01,396,1.35,40-49,2022-11-04,2022-11-04
3933991,15.25,0.01,396,1.35,40-49,2022-11-05,2022-11-05
3939277,15.25,0.01,396,1.35,40-49,2022-11-06,2022-11-06
3942241,15.25,0.01,396,1.35,40-49,2022-11-07,2022-11-07
3952045,15.25,0.01,397,1.35,40-49,2022-11-08,2022-11-08
3961214,15.25,0.01,398,1.35,40-49,2022-11-09,2022-11-09
3969590,15.25,0.01,399,1.35,40-49,2022-11-10,2022-11-10
3977478,15.24,0.01,400,1.35,40-49,2022-11-11,2022-11-11
3985203,15,0.01,402,1,40-49,2022-11-12,2022-11-12
3992184,15.24,0.01,402,1.36,40-49,2022-11-13,2022-11-13
3995968,15.24,0.01,402,1.35,40-49,2022-11-14,2022-11-14
4007507,15.24,0.01,405,1.36,40-49,2022-11-15,2022-11-15
4017326,15.24,0.01,406,1.36,40-49,2022-11-16,2022-11-16
4025674,15.24,0.01,407,1.36,40-49,2022-11-17,2022-11-17
4032971,15.24,0.01,407,1.36,40-49,2022-11-18,2022-11-18
4040131,15.24,0.01,408,1.36,40-49,2022-11-19,2022-11-19
4046924,15.24,0.01,408,1.36,40-49,2022-11-20,2022-11-20
4050502,15.24,0.01,409,1.36,40-49,2022-11-21,2022-11-21
4062008,15.24,0.01,409,1.36,40-49,2022-11-22,2022-11-22
4072490,15.24,0.01,409,1.36,40-49,2022-11-23,2022-11-23
4081195,15.24,0.01,409,1.35,40-49,2022-11-24,2022-11-24
4088965,15.24,0.01,409,1.35,40-49,2022-11-25,2022-11-25
4096360,15.23,0.01,409,1.35,40-49,2022-11-26,2022-11-26
4103265,15.23,0.01,410,1.35,40-49,2022-11-27,2022-11-27
4106813,15.23,0.01,411,1.35,40-49,2022-11-28,2022-11-28
4118034,15.23,0.01,412,1.35,40-49,2022-11-29,2022-11-29
4127991,15.23,0.01,412,1.35,40-49,2022-11-30,2022-11-30
4127991,15.23,0.01,412,1.35,40-49,2022-11-30,2022-11-30
4136635,15.23,0.01,414,1.35,40-49,2022-12-01,2022-12-01
4144497,15.23,0.01,414,1.35,40-49,2022-12-02,2022-12-02
4151940,15.23,0.01,414,1.35,40-49,2022-12-03,2022-12-03
4158951,15.23,0.01,416,1.35,40-49,2022-12-04,2022-12-04
4162762,15.23,0.01,416,1.35,40-49,2022-12-05,2022-12-05
4175205,15.23,0.01,417,1.35,40-49,2022-12-06,2022-12-06
4186298,15.23,0.01,417,1.35,40-49,2022-12-07,2022-12-07
4196288,15.23,0.01,417,1.35,40-49,2022-12-08,2022-12-08
4196288,15.23,0.01,417,1.35,40-49,2022-12-08,2022-12-08
4205491,15.23,0.01,419,1.35,40-49,2022-12-09,2022-12-09
4205491,15.23,0.01,419,1.35,40-49,2022-12-09,2022-12-09
4214411,15.23,0.01,419,1.35,40-49,2022-12-10,2022-12-10
4222524,15.23,0.01,420,1.35,40-49,2022-12-11,2022-12-11
4226683,15,0.01,420,1,40-49,2022-12-12,2022-12-12
4240709,15.23,0.01,420,1.35,40-49,2022-12-13,2022-12-13
4253631,15.23,0.01,421,1.35,40-49,2022-12-14,2022-12-14
4264625,15.23,0.01,421,1.35,40-49,2022-12-15,2022-12-15
4274894,15.23,0.01,422,1.35,40-49,2022-12-16,2022-12-16
4284754,15.23,0.01,422,1.35,40-49,2022-12-17,2022-12-17
4293871,15,0.01,424,1,40-49,2022-12-18,2022-12-18
4298314,15.23,0.01,424,1.35,40-49,2022-12-19,2022-12-19
4312822,15.24,0.01,426,1.35,40-49,2022-12-20,2022-12-20
4326615,15.24,0.01,426,1.35,40-49,2022-12-21,2022-12-21
4338444,15.24,0.01,427,1.35,40-49,2022-12-22,2022-12-22
4348984,15.24,0.01,429,1.35,40-49,2022-12-23,2022-12-23
4358978,15.24,0.01,431,1.36,40-49,2022-12-24,2022-12-24
4368221,15.24,0.01,431,1.36,40-49,2022-12-25,2022-12-25
4372396,15.24,0.01,431,1.35,40-49,2022-12-26,2022-12-26
4386635,15.25,0.01,431,1.35,40-49,2022-12-27,2022-12-27
4399791,15.25,0.01,433,1.36,40-49,2022-12-28,2022-12-28
4410779,15.25,0.01,434,1.36,40-49,2022-12-29,2022-12-29
4420534,15.25,0.01,435,1.36,40-49,2022-12-30,2022-12-30
4429830,15.24,0.01,435,1.35,40-49,2022-12-31,2022-12-31
4438594,15.24,0.01,436,1.35,40-49,2023-01-01,2023-01-01
4442399,15.25,0.01,436,1.35,40-49,2023-01-02,2023-01-02
4442399,15.25,0.01,436,1.35,40-49,2023-01-02,2023-01-02
4455789,15,0.01,436,1.4,40-49,2023-01-03,2023-01-03
4467632,15.25,0.01,437,1.35,40-49,2023-01-04,2023-01-04
4477402,15,0.01,439,1,40-49,2023-01-05,2023-01-05
4485925,15.25,0.01,440,1.35,40-49,2023-01-06,2023-01-06
4485925,15.25,0.01,440,1.35,40-49,2023-01-06,2023-01-06
4493914,15,0.01,442,1.4,40-49,2023-01-07,2023-01-07
4500969,15.25,0.01,442,1.36,40-49,2023-01-08,2023-01-08
4504103,15.25,0.01,444,1.36,40-49,2023-01-09,2023-01-09
4513802,15.25,0.01,445,1.36,40-49,2023-01-10,2023-01-10
4521863,15.2,0.01,446,1.4,40-49,2023-01-11,2023-01-11
4521863,15,0.01,446,1.4,40-49,2023-01-11,2023-01-11
4528486,15.25,0.01,446,1.36,40-49,2023-01-12,2023-01-12
4528486,15.25,0.01,446,1.36,40-49,2023-01-12,2023-01-12
4534503,15.25,0.01,446,1.36,40-49,2023-01-13,2023-01-13
4539778,15.25,0.01,447,1.36,40-49,2023-01-14,2023-01-14
4539778,15.25,0.01,447,1.36,40-49,2023-01-14,2023-01-14
4539778,15.25,0.01,447,1.36,40-49,2023-01-14,2023-01-14
4544741,15.2,0.01,447,1.4,40-49,2023-01-15,2023-01-15
4547047,15.25,0.01,447,1.36,40-49,2023-01-16,2023-01-16
4553568,15.25,0.01,448,1.36,40-49,2023-01-17,2023-01-17
4558890,15.25,0.01,449,1.36,40-49,2023-01-18,2023-01-18
4563317,15.2,0.01,449,1.4,40-49,2023-01-19,2023-01-19
